world_index,etape,id_polygone
664,2,1
714,2,1
720,2,1
727,2,1
809,2,1
822,2,1
838,2,1
881,2,1
1105,2,1
682,2,2
861,2,2
978,2,2
1287,2,3
1435,2,3
1455,2,3
1553,2,3
1612,2,4
1617,2,4
1617,2,4
