world_index,etape,id_polygone
1316,3,6
1405,3,6
1434,3,6
1460,3,6
1572,3,6
1594,3,6
1687,3,6
1740,3,6
1806,3,6
1833,3,6
1843,3,6
1873,3,6
1935,3,6
1773,3,2
