world_index,etape,id_polygone
1,1,1
26,1,1
29,1,1
158,1,1
214,1,1
239,1,1
283,1,1
294,1,1
330,1,1
335,1,1
341,1,1
341,1,1
357,1,1
441,1,3
662,1,2
683,1,2
