world_index,etape,id_polygone
679,2,1
705,2,1
714,2,1
807,2,1
820,2,1
827,2,1
853,2,1
897,2,2
986,2,2
1288,2,3
1450,2,3
1518,2,3
1556,2,3
1652,2,4
