world_index,etape,id_polygone
25,1,1
49,1,1
54,1,1
56,1,1
103,1,1
127,1,1
154,1,1
244,1,1
302,1,1
320,1,1
345,1,1
408,1,1
480,1,1
500,1,1
590,1,3
692,1,2
890,1,2
