world_index,etape,id_polygone
621,2,1
633,2,1
638,2,1
655,2,1
681,2,1
982,2,1
992,2,1
1027,2,1
1048,2,1
1052,2,1
1088,2,1
1111,2,1
1114,2,1
1116,2,1
840,2,4
845,2,4
863,2,3
877,2,3
895,2,3
1148,2,3
1152,2,3
1170,2,3
1173,2,3
