world_index,etape,id_polygone
729,2,2
1041,2,2
747,2,1
763,2,1
768,2,1
794,2,1
820,2,1
848,2,1
861,2,1
886,2,1
897,2,1
900,2,1
911,2,1
983,2,1
997,2,1
