world_index,etape,id_polygone
3,1,1
79,1,1
90,1,1
154,1,1
318,1,1
329,1,1
243,1,2
465,1,2
494,1,2
501,1,2
518,1,2
543,1,2
559,1,2
565,1,2
574,1,2
593,1,2
601,1,2
614,1,2
635,1,2
660,1,2
373,1,3
427,1,3
449,1,3
