world_index,etape,id_polygone
3904,4,1
3933,4,1
3966,4,1
3968,4,1
3986,4,4
4477,4,4
4063,4,2
4206,4,2
4285,4,2
4413,4,2
4446,4,2
4453,4,2
4154,4,3
