world_index,etape,id_polygone
2474,4,1
2486,4,1
2523,4,1
2531,4,1
2557,4,1
2583,4,1
2597,4,4
2606,4,4
2669,4,4
2740,4,4
2750,4,4
2695,4,2
2773,4,2
