world_index,etape,id_polygone
1,1,1
24,1,1
89,1,1
104,1,1
110,1,1
183,1,1
207,1,1
241,1,1
400,1,1
444,1,1
479,1,1
484,1,1
490,1,1
494,1,1
971,1,1
987,1,1
991,1,1
1006,1,1
579,1,2
599,1,2
872,1,2
1079,1,2
1337,1,2
1605,1,2
1610,1,2
763,1,4
