world_index,etape,id_polygone
24,1,1
57,1,1
73,1,1
118,1,1
146,1,1
152,1,1
247,1,1
266,1,1
295,1,1
316,1,1
329,1,1
479,1,3
738,1,2
779,1,2
838,1,2
