world_index,id_fixation,x,y,zoom,etape,id_zoom
440,62,260294.1214334604,6255311.11831706,19.0,1,0
441,62,260294.8815454305,6255311.032573816,19.0,1,0
442,62,260295.93697175,6255310.26611263,19.0,1,0
443,62,260294.8671256844,6255310.387683135,19.0,1,0
444,62,260295.2244763712,6255299.301024921,18.38391390532184,1,0
445,62,260294.2546635765,6255299.129775779,18.38391390532184,1,0
446,62,260294.002410123,6255298.92556125,18.38391390532184,1,0
447,62,260291.9484748924,6255288.9152403725,18.045505230420268,1,0
447,63,260298.6741480237,6255295.137875289,18.045505230420268,1,0
448,63,260299.6105712907,6255295.770787892,18.045505230420268,1,0
449,63,260297.96541569507,6255295.391792733,18.045505230420268,1,0
450,63,260300.08997641265,6255293.659641565,18.000033655582474,1,0
451,63,260298.03333122504,6255294.981682749,18.000033655582474,1,0
451,64,260306.555509874,6255280.064878172,18.000033655582474,1,0
452,64,260305.9360903033,6255279.87519417,18.000033655582474,1,0
453,64,260304.6717667106,6255278.973436884,18.0,1,0
454,64,260307.71440147192,6255277.007358324,18.0,1,0
455,64,260307.0347257157,6255276.6495277975,18.0,1,0
460,65,260309.06155428925,6255241.255097147,18.0,1,0
461,65,260310.0424387223,6255239.926816856,18.0,1,0
462,65,260312.88502896312,6255167.934645732,17.126735333141525,1,0
463,65,260307.33687034977,6255163.56256965,17.126735333141525,1,0
464,65,260313.83412280504,6255159.579264951,17.126735333141525,1,0
465,65,260314.2360881971,6255148.860622313,17.01000653067003,1,0
466,65,260315.5261845936,6255149.588973826,17.01000653067003,1,0
536,77,260322.87511896505,6255264.266870644,17.0,1,1
537,77,260326.1572171872,6255268.330266245,17.0,1,1
538,77,260323.2630853084,6255274.114062273,17.0,1,1
539,77,260329.41177437772,6255276.879603845,17.0,1,1
540,77,260334.133181946,6255280.454410953,17.0,1,1
541,77,260335.1612209989,6255278.533654647,17.0,1,1
542,77,260323.3219260732,6255279.790453403,17.0,1,1
543,78,260343.0572279241,6255298.519345821,17.0,1,1
544,78,260337.0500027144,6255298.123785191,17.0,1,1
545,78,260334.82881509897,6255297.219954141,17.0,1,1
546,78,260353.23249570845,6255275.296579134,16.39772395881359,1,1
547,78,260349.6540314089,6255270.333809803,16.39772395881359,1,1
548,79,260472.1138051353,6255231.355541841,16.07791943567723,1,1
549,79,260483.30453216148,6255221.145811487,16.07791943567723,1,1
550,79,260469.3017171905,6255222.237104527,16.07791943567723,1,1
551,79,260475.84322734975,6255223.055537886,16.07791943567723,1,1
563,80,260514.3677729188,6255221.02800827,15.665160902924182,1,1
564,80,260599.36917113853,6255174.719158526,15.095438110611056,1,1
565,80,260607.80365467275,6255181.3185694,15.095438110611056,1,1
566,80,260841.896348261,6255070.653615254,14.274482951555315,1,1
567,81,260257.38064104883,6254897.828041295,14.274482951555315,1,1
568,81,260278.58753348287,6254948.680987827,14.274482951555315,1,1
569,81,260273.55853892773,6254893.642777186,14.015528624518376,1,1
570,82,260153.85870079303,6254636.3172779335,14.015528624518376,1,1
571,82,260210.71032310743,6254633.785411443,14.015528624518376,1,1
572,82,260179.0796187382,6254629.13516862,14.0,1,1
573,82,260233.2256969002,6254637.217675484,14.0,1,1
574,82,260223.83796382684,6254620.89459127,14.0,1,1
575,82,260213.2917305856,6254622.641362405,14.0,1,1
576,82,260161.02199625372,6254614.62528205,14.0,1,1
727,109,260743.5310794801,6254321.800628276,14.0,1,2
728,109,260798.10578630265,6254323.507728024,14.0,1,2
729,109,260754.9498782088,6254302.704237354,14.0,1,2
729,110,260885.92545688525,6254470.2635660665,14.0,1,2
730,110,261167.00477032195,6254066.068404881,13.38391390532184,1,2
731,110,261183.3350194308,6254064.450714719,13.38391390532184,1,2
732,110,261141.5247885561,6254001.451769849,13.38391390532184,1,2
733,111,260779.08884591312,6253880.061405456,13.05288843536714,1,2
734,111,260810.68071843,6253852.105784239,13.05288843536714,1,2
735,111,260776.91216789949,6253866.769900634,13.05288843536714,1,2
736,111,260773.8002078708,6253814.29667753,13.000005770791706,1,2
737,111,260764.357293826,6253834.9952176325,13.000005770791706,1,2
738,111,260748.82940795863,6253813.553687709,13.000005770791706,1,2
739,111,260824.5951707473,6253843.811515432,13.0,1,2
740,112,260956.9266155948,6253819.79894786,13.0,1,2
741,112,260899.537393027,6253817.096373082,13.0,1,2
742,112,260825.142984418,6253843.888397965,13.0,1,2
743,112,260864.6347735288,6253810.419278909,13.0,1,2
743,113,261388.4758555689,6254173.791959453,13.0,1,2
744,113,261368.02086487488,6254177.008724608,13.0,1,2
745,113,261556.3134990487,6254200.025509621,13.0,1,2
746,113,262304.05759549484,6253532.617008752,12.28182025488812,1,2
747,113,262070.04852085028,6253521.367385401,12.28182025488812,1,2
748,113,262372.758184587,6253089.568015577,12.022076331515878,1,2
749,113,262178.68867564434,6252912.038705153,12.022076331515878,1,2
750,113,262350.6572057856,6252793.610722236,12.022076331515878,1,2
750,114,261064.24111235555,6252166.222740071,12.022076331515878,1,2
751,114,260922.6511684117,6252051.855226741,12.0,1,2
752,114,260956.2919576185,6251988.810320072,12.0,1,2
753,114,261032.08706345735,6252008.071547143,12.0,1,2
754,114,260877.69764420087,6251961.121537332,12.0,1,2
755,114,261105.6931014944,6251901.603386187,12.0,1,2
756,114,261016.3502683503,6251832.74616007,12.0,1,2
797,122,263373.3574036536,6252972.067792301,12.0,1,3
798,122,263469.28930901247,6252954.218743585,12.0,1,3
799,122,263406.8385505532,6252973.457828487,12.0,1,3
800,122,263397.2840678096,6252994.495349586,12.0,1,3
801,122,263271.80521432793,6253031.625307302,12.0,1,3
802,122,262764.72805366054,6253491.442465588,12.381397353723198,1,3
803,122,262550.25101736124,6253479.945878959,12.381397353723198,1,3
803,123,261847.1869921149,6253527.977699979,12.381397353723198,1,3
804,123,261712.0224061009,6253471.831974547,12.381397353723198,1,3
805,123,261208.75149668337,6254157.093919738,13.17723195229432,1,3
806,123,261133.5846923965,6254098.273543067,13.17723195229432,1,3
807,123,261516.4413351529,6254313.688608145,13.17723195229432,1,3
808,123,261239.09168959924,6254720.200249749,13.901694366033816,1,3
809,123,261519.95984627615,6255020.451606077,13.901694366033816,1,3
810,123,260810.27601937775,6254515.622614298,13.901694366033816,1,3
810,124,260841.0338429715,6254418.525693697,13.901694366033816,1,3
811,124,260877.9871059934,6254447.573208146,13.999904762363627,1,3
812,124,261235.17590361845,6254736.778256292,13.999904762363627,1,3
813,124,261147.5122754146,6254633.59877717,13.999904762363627,1,3
814,124,260846.30730250524,6254412.413954948,14.0,1,3
815,124,260589.69869524217,6254183.857255168,14.0,1,3
1216,183,259658.98959056512,6246778.657737177,19.0,2,4
1217,183,259657.8794238826,6246777.260166503,19.0,2,4
1218,183,259658.52916670623,6246776.301326,19.0,2,4
1219,183,259659.75450342224,6246775.3347972445,19.0,2,4
1220,183,259658.7510667797,6246774.791699036,19.0,2,4
1221,183,259659.0456123037,6246773.202902284,19.0,2,4
1222,183,259659.90056314875,6246770.792096716,19.0,2,4
1223,184,259651.36354347013,6246785.993386816,18.228329843976887,2,4
1224,184,259651.11777142432,6246781.971399915,18.228329843976887,2,4
1225,184,259650.1336915192,6246777.67039276,18.228329843976887,2,4
1226,184,259644.7004521747,6246782.166743976,18.016618756878515,2,4
1226,185,259615.5267017597,6246767.9208558975,18.016618756878515,2,4
1227,185,259615.03711386136,6246766.104560458,18.016618756878515,2,4
1228,185,259612.7055418534,6246763.870292103,18.016618756878515,2,4
1229,185,259610.9284499723,6246761.600428503,18.0,2,4
1236,186,259644.8410955707,6246617.487065267,17.04411907557082,2,4
1237,186,259647.17746111573,6246617.376706147,17.04411907557082,2,4
1238,186,259651.28267556973,6246613.666732739,17.0,2,4
1239,186,259648.4089773596,6246620.499975334,17.0,2,4
1240,186,259650.12889086385,6246622.311789092,17.0,2,4
1241,187,259641.0512848411,6246721.64425157,17.0,2,4
1242,187,259638.4221072539,6246724.109489971,17.0,2,4
1243,187,259635.66513381287,6246720.679837084,17.0,2,4
1244,188,259663.17232371628,6246690.01027102,16.68797445614814,2,4
1245,188,259665.32159298303,6246691.737457841,16.68797445614814,2,4
1246,188,259666.2305761641,6246688.160340927,16.68797445614814,2,4
1247,188,259646.1806462771,6246642.549942255,15.64693637978395,2,4
1248,189,259582.2291228221,6246418.866407891,15.64693637978395,2,4
1249,189,259591.53898366253,6246422.383923241,15.64693637978395,2,4
1250,189,259555.4285014518,6246264.09317635,15.080021343325653,2,4
1251,189,259533.182300308,6246272.392152176,15.080021343325653,2,4
1252,189,259531.3743535944,6246269.595666439,15.080021343325653,2,4
1271,190,259457.14960893712,6244534.484370025,13.0,2,4
1272,190,259505.86019457012,6244440.468719074,13.0,2,4
1273,190,259505.57808693132,6244405.305724066,13.0,2,4
1274,190,259474.13401960963,6244357.473102782,13.0,2,4
1275,190,259540.3801099072,6244265.586790447,13.0,2,4
1276,190,259394.6026277173,6244315.708666015,13.0,2,4
1277,190,259420.3422161568,6244277.969183581,13.0,2,4
1278,190,259450.1439359069,6244255.50349256,13.0,2,4
1278,191,259275.9938606488,6244998.054057124,13.0,2,4
1279,191,259260.06571346117,6245008.133664648,13.0,2,4
1280,191,259088.1243879332,6245068.869635105,13.0,2,4
1281,191,259257.23042234711,6245016.764190203,13.0,2,4
1284,192,260585.66982625975,6247514.926151469,13.0,2,4
1285,192,260805.4185402688,6247775.037614038,12.50707419394225,2,4
1286,192,260817.4257528647,6247695.335758802,12.50707419394225,2,4
1287,192,260727.23855268056,6247743.523874405,12.50707419394225,2,4
1288,192,260881.6876399333,6248161.670164103,12.070071794497382,2,4
1289,192,260621.95815715,6248328.635434517,12.070071794497382,2,4
1289,193,260849.81672961157,6247430.862263839,12.070071794497382,2,4
1290,193,261049.25834098415,6247329.009300711,12.070071794497382,2,4
1291,193,261129.18833265983,6247342.787853192,12.000126685728244,2,4
1292,193,261115.18040359652,6247300.839506769,12.000126685728244,2,4
1293,193,261200.54655138013,6247280.411459109,12.000126685728244,2,4
1294,193,261214.4764269867,6247324.66967437,12.0,2,4
1295,193,261342.08311560444,6247290.961911935,12.0,2,4
1348,204,263424.5952903843,6249421.661023706,12.0,2,5
