world_index,id_fixation,x,y,zoom,etape,id_zoom
572,169,260370.33688856548,6255310.399529312,19.0,1,0
573,169,260370.03310005256,6255310.754668949,19.0,1,0
574,169,260369.5799544067,6255311.4347526105,19.0,1,0
575,169,260370.3821957332,6255310.86143412,18.800841406675,1,0
576,169,260368.9582725832,6255310.818736726,18.800841406675,1,0
576,170,260375.08776972472,6255313.856297734,18.800841406675,1,0
577,170,260382.6119127202,6255309.905139817,18.107708323528,1,0
578,170,260399.48060954685,6255302.943660186,17.282098851443948,1,0
579,170,260395.1046336767,6255304.27447706,17.282098851443948,1,0
580,171,260528.7321948693,6255256.46111717,17.01242754634371,1,0
581,171,260529.88954622365,6255254.977607524,17.0,1,0
582,171,260529.9481136283,6255254.234153436,17.0,1,0
583,171,260527.92456537613,6255252.328773636,17.0,1,0
640,187,260298.29191790515,6255538.284381758,17.0,1,1
641,187,260299.9922178212,6255542.584344911,17.0,1,1
642,187,260301.7359819955,6255541.929536384,17.0,1,1
643,187,260225.0863456282,6255738.315363544,16.16840554178066,1,1
643,188,260238.06736356587,6255732.942008036,16.16840554178066,1,1
644,188,260232.16055554667,6255771.987947304,16.028634132644783,1,1
647,189,260530.8352807277,6255273.88086053,16.0,1,1
648,189,260533.7643343612,6255272.910141676,16.0,1,1
649,189,260536.46964274047,6255278.082644689,16.0,1,1
649,190,260486.44515171417,6255237.020452972,16.0,1,1
650,190,260485.4614653399,6255236.739985494,16.0,1,1
651,190,260487.5283411703,6255230.581233355,16.0,1,1
651,191,260660.78206861092,6255247.289652822,16.0,1,1
652,191,260662.7493046794,6255240.778163624,16.0,1,1
653,191,260663.31844043903,6255230.662267544,16.0,1,1
654,191,260662.40446089415,6255227.902492162,16.0,1,1
654,192,260681.81056882648,6255219.025173679,16.0,1,1
655,192,260683.1427893475,6255221.293977209,16.0,1,1
656,192,260687.2038272177,6255223.318909347,16.0,1,1
657,192,260687.7996155886,6255223.189746693,16.0,1,1
658,192,260686.89219668644,6255224.236117958,16.0,1,1
658,193,260704.4471099192,6255342.737317821,16.0,1,1
659,193,260714.2722452044,6255342.153926261,15.98285904857196,1,1
660,193,260959.01211390516,6255384.32977951,15.1756157718809,1,1
661,193,260961.3866720549,6255382.840386257,15.1756157718809,1,1
662,193,261031.205433857,6255393.959334544,15.009035825085776,1,1
662,194,261038.23555137464,6255492.362099882,15.009035825085776,1,1
663,194,261053.68522202605,6255488.730623183,15.0,1,1
689,203,261749.48895168304,6256312.285238919,15.0,1,2
690,203,261749.77297284265,6256307.060609548,15.0,1,2
691,203,261758.93026333896,6256306.603927306,15.0,1,2
