world_index,id_fixation,x,y,zoom,etape,id_zoom
179,39,260327.5593382068,6255340.211205489,19.0,1,0
180,39,260328.1941829041,6255340.253702309,19.0,1,0
181,39,260325.0959364444,6255338.293024748,19.0,1,0
182,40,260327.97609278728,6255346.388467098,19.0,1,0
183,40,260319.445228717,6255355.808025745,18.39772395881359,1,0
184,40,260320.62496929936,6255354.821978803,18.39772395881359,1,0
185,40,260300.36390491872,6255383.656021396,17.427019817169978,1,0
185,41,260305.4614494907,6255383.229307141,17.427019817169978,1,0
186,41,260297.0071216986,6255377.923857076,17.427019817169978,1,0
187,41,260282.2755243072,6255390.82275535,17.047712767907452,1,0
188,41,260267.58363198087,6255382.1249591885,17.047712767907452,1,0
188,42,260248.3488505908,6255396.700601555,17.047712767907452,1,0
189,42,260240.6221309863,6255401.882010008,17.0,1,0
190,42,260239.39146374803,6255399.708233288,17.0,1,0
191,42,260235.99441759745,6255392.594753862,17.0,1,0
192,42,260167.9157158431,6255438.352638699,16.23740833702646,1,0
194,43,260152.38412488357,6255439.016339951,16.023832892148455,1,0
195,43,260145.3564482166,6255446.814089863,16.0,1,0
196,43,260128.83374277852,6255441.365886088,16.0,1,0
197,43,260139.37040841577,6255451.083838181,16.0,1,0
198,43,260128.92463501685,6255452.871049529,16.0,1,0
199,44,260477.4160009336,6255368.666532299,16.0,1,0
200,44,260470.65225160524,6255362.469185129,16.0,1,0
200,45,260429.57962094876,6255357.331279255,16.0,1,0
201,45,260439.26791346865,6255353.6153927,16.0,1,0
202,45,260491.1217740532,6255363.720785274,15.390766998333689,1,0
204,46,260504.35379718328,6255588.0239968095,15.038863733687707,1,0
205,46,260508.2568722173,6255580.7675981065,15.038863733687707,1,0
239,54,260325.7517966421,6255481.329800359,15.0,1,1
240,54,260290.7205432858,6255461.130072659,15.110938187005797,1,1
241,54,260315.40696111388,6255454.997127042,15.738065284699369,1,1
242,54,260317.94252025837,6255471.176066786,15.738065284699369,1,1
244,55,260239.9806577653,6255350.691841848,16.643358470896676,1,1
245,55,260259.04631167065,6255340.397696612,16.997028632398052,1,1
246,55,260259.52780106565,6255335.774848861,16.997028632398052,1,1
246,56,260271.16976403256,6255344.44751309,16.997028632398052,1,1
247,56,260270.96025162216,6255337.383784285,17.0,1,1
248,56,260272.55722141467,6255340.04983986,17.0,1,1
266,59,260297.82355515484,6255334.474779908,17.0,1,2
267,59,260289.149360322,6255329.456733902,17.0,1,2
268,59,260283.72364041707,6255326.021622355,17.0,1,2
269,60,260266.40989232663,6255352.612759525,16.449480816627045,1,2
270,60,260263.64335850824,6255348.189821136,16.449480816627045,1,2
271,60,260259.6290210824,6255363.625872247,16.051350212336896,1,2
272,60,260235.7480225512,6255358.648489901,16.000001246489052,1,2
273,60,260231.37467452808,6255369.520593176,16.000001246489052,1,2
275,61,259905.69050042436,6255353.982990294,16.0,1,2
276,61,259863.32918128476,6255345.429906641,15.933413270118802,1,2
277,61,259871.9366820766,6255353.14139215,15.933413270118802,1,2
331,64,260624.51413531252,6256603.182470874,13.000101430797692,1,3
332,64,260447.87783083867,6256559.429340223,13.0,1,3
333,64,260579.94247621376,6256711.857263973,13.0,1,3
333,65,260956.66442461897,6256537.780449226,13.0,1,3
334,65,260819.73724951615,6256513.341644894,13.0,1,3
335,65,260888.73771633365,6256597.462206399,13.0,1,3
336,66,260627.083974786,6256434.577028125,13.0,1,3
337,66,260661.98845321132,6256876.718498417,12.524707749213556,1,3
338,66,260638.48465590648,6256841.656045264,12.524707749213556,1,3
339,66,260793.8700250698,6257459.602965566,12.066363455540785,1,3
340,67,260531.5944495976,6257596.748768125,12.066363455540785,1,3
341,67,260526.42643787083,6257749.046565443,12.000101430797692,1,3
342,67,260255.4406462298,6257625.324822003,12.000101430797692,1,3
361,72,260433.4376283432,6257705.390164884,12.0,1,4
362,72,260412.05430669824,6257721.389112341,12.0,1,4
363,72,260400.5294442449,6257680.418718368,12.0,1,4
364,72,260419.27320061828,6257673.992568782,12.0,1,4
365,72,260387.8258529752,6257667.635305945,12.0,1,4
366,73,261038.5060284297,6257450.268089927,12.0,1,4
367,73,260937.11328220947,6256366.8433512375,12.6176487661051,1,4
368,73,260746.62617584103,6255870.443926309,12.953483795013488,1,4
368,74,260233.4145995488,6255573.116509357,12.953483795013488,1,4
369,74,260353.91677658627,6255650.231556161,12.953483795013488,1,4
370,74,260367.5051458561,6255621.142923699,13.0,1,4
458,93,259544.1914557988,6246792.130582588,18.524707749213555,2,5
459,93,259541.94082792764,6246792.092238641,18.524707749213555,2,5
460,93,259475.8148587845,6246812.292898835,18.04726921087776,2,5
465,94,259579.85298172667,6246758.6130508445,17.00513923576971,2,5
466,94,259590.73459887295,6246761.919660016,17.0,2,5
467,94,259586.02706433053,6246758.802611507,17.0,2,5
468,94,259596.88362964249,6246763.624453289,17.0,2,5
468,95,259604.550219091,6246762.826566368,17.0,2,5
469,95,259601.33652923763,6246760.891817441,17.0,2,5
470,95,259605.944013978,6246762.016993302,17.0,2,5
471,95,259611.38750229037,6246760.907962773,17.0,2,5
472,95,259613.8932577856,6246760.664014498,17.0,2,5
473,95,259621.32509923528,6246763.61899463,17.0,2,5
474,96,259614.1191899207,6246780.350632621,17.0,2,5
475,96,259614.91193425452,6246781.682699377,17.0,2,5
476,96,259613.9990481501,6246781.492491991,17.0,2,5
477,96,259614.71566169188,6246781.5288574295,17.0,2,5
478,96,259621.83710273087,6246784.466462109,17.0,2,5
479,97,259617.76219183483,6246805.990957168,17.0,2,5
480,97,259608.98084571044,6246818.436706141,16.761244752897344,2,5
481,97,259606.3747394172,6246818.195573974,16.761244752897344,2,5
484,98,259630.1104677832,6246818.294305952,16.001815659991088,2,5
485,98,259629.4060857229,6246819.682440278,16.001815659991088,2,5
486,98,259630.5216054643,6246821.51400422,16.0,2,5
487,98,259618.71586549268,6246815.344027232,16.0,2,5
488,98,259602.21463647604,6246855.89147222,15.434128410656845,2,5
488,99,259555.4112068468,6246840.030535324,15.434128410656845,2,5
489,99,259528.29846062945,6246875.900137014,15.049843160994646,2,5
490,99,259521.6067450655,6246874.050474475,15.049843160994646,2,5
491,99,259510.58455351368,6246876.179508574,15.000000369329978,2,5
492,99,259511.428415973,6246870.736534205,15.000000369329978,2,5
492,100,259462.990929495,6246824.909636159,15.000000369329978,2,5
493,100,259477.1394491063,6246819.097339302,15.0,2,5
494,100,259478.88594688175,6246813.22843431,15.0,2,5
495,100,259491.21339463312,6246810.788182733,15.0,2,5
496,100,259524.85309039947,6246823.185644844,15.0,2,5
497,100,259551.0314218237,6246824.147906619,15.0,2,5
497,101,259477.0093296915,6246781.957540622,15.0,2,5
498,101,259519.3057935834,6246795.716438616,15.0,2,5
499,101,259525.2565699294,6246793.721490665,15.0,2,5
500,101,259531.3087628781,6246796.162357303,15.0,2,5
501,101,259548.7436710203,6246816.518084106,15.0,2,5
501,102,259597.4165329574,6246885.686223184,15.0,2,5
502,102,259574.8859189093,6246878.696063341,15.0,2,5
503,102,259586.81689700257,6246916.273792979,14.711568197419766,2,5
504,102,259556.05989591585,6246899.791390996,14.711568197419766,2,5
505,103,259382.54412943963,6247001.531311205,14.107708323527998,2,5
506,103,259385.41291120884,6246973.013469086,14.107708323527998,2,5
507,103,259405.4730884213,6246954.77452464,14.0013759944751,2,5
508,103,259418.19843354527,6246946.688047923,14.0013759944751,2,5
510,104,259286.19224129728,6247050.206083037,14.0,2,5
511,104,259269.1187152273,6247153.125346298,14.0,2,5
512,104,259182.82002032516,6247160.570035674,14.0,2,5
513,105,257935.05629374663,6247977.968513276,14.0,2,5
514,105,257816.8739684577,6248014.658087847,14.0,2,5
515,105,257692.4584858238,6248107.078272487,14.0,2,5
519,106,259394.0897285124,6246892.2764570415,13.107708323527998,2,5
520,106,259534.16888190477,6246725.137699734,13.107708323527998,2,5
521,107,259149.6574340372,6246969.097593723,13.0013759944751,2,5
522,107,259262.92272798295,6247004.867349245,13.0013759944751,2,5
523,107,259292.23581250384,6247059.402385538,13.0,2,5
601,126,273618.56474030204,6250812.476808153,19.0,3,6
602,126,273618.2407914806,6250812.566645392,19.0,3,6
603,126,273618.9858344743,6250813.476011985,19.0,3,6
604,126,273615.7988143172,6250813.221165611,19.0,3,6
604,127,273639.8562642033,6250813.746888367,19.0,3,6
605,127,273624.25089792133,6250820.519170856,18.50707419394225,3,6
606,127,273623.7690148418,6250821.291910118,18.50707419394225,3,6
607,127,273606.71170679113,6250830.03346802,18.06820002546988,3,6
613,128,273587.0051089743,6250809.506442465,18.0,3,6
614,128,273587.81158965395,6250809.789754597,18.0,3,6
617,129,273618.66584835725,6250822.295928609,18.0,3,6
618,129,273602.4346143917,6250834.1448564455,17.37716300383748,3,6
619,129,273602.79962835176,6250834.413013054,17.37716300383748,3,6
620,130,273602.20817057247,6250847.075980967,17.042762213409564,3,6
621,130,273598.0611322189,6250845.641604471,17.042762213409564,3,6
624,131,273594.55993310525,6250823.868857643,17.0,3,6
625,131,273594.6514404038,6250824.148171883,17.0,3,6
626,131,273594.1341063859,6250824.02362218,17.0,3,6
627,131,273591.39256719645,6250832.786150975,16.711568197419766,3,6
628,131,273590.8648211805,6250830.370354568,16.711568197419766,3,6
631,132,273519.10686953075,6250824.714314708,16.001247027308736,3,6
632,132,273523.9846391514,6250817.471834825,16.0,3,6
633,132,273517.24043507123,6250808.430449018,16.0,3,6
633,133,273514.15775305306,6250852.822269447,16.0,3,6
634,133,273520.58021227765,6250847.025018976,16.0,3,6
635,133,273512.73204337264,6250827.333711019,16.0,3,6
636,133,273547.6848504092,6250813.089345967,15.96605409386268,3,6
637,133,273571.6208762736,6250801.052083095,15.96605409386268,3,6
637,134,273515.7759332037,6250867.888070944,15.96605409386268,3,6
638,134,273444.96436003834,6250904.733830865,15.158006508833465,3,6
639,134,273483.7916153386,6250860.363823597,15.158006508833465,3,6
640,134,273508.13573517627,6250787.257259537,15.00511467257623,3,6
645,135,273524.36064696347,6250885.076249754,15.0,3,6
646,135,273498.91300712695,6250827.101592329,15.0,3,6
647,135,273483.9823509993,6250807.101370357,15.0,3,6
647,136,273535.8261902718,6250958.588866971,15.0,3,6
648,136,273554.30506069364,6250949.012071208,15.0,3,6
649,136,273568.7868595122,6250958.996036863,15.0,3,6
649,137,273580.3918164793,6251039.945347672,15.0,3,6
650,137,273545.4435458419,6251043.896187246,15.0,3,6
651,137,273448.37118208274,6251026.396185227,15.0,3,6
653,138,273468.3781355481,6250942.575158068,15.0,3,6
654,138,273517.5198100826,6251028.822290418,15.0,3,6
655,138,273608.4680871828,6251347.721193753,15.0,3,6
661,139,273214.6619124773,6251075.871168696,14.031809107560656,3,6
662,139,273294.0120079781,6251190.3809468895,14.031809107560656,3,6
663,139,273219.8508753158,6251234.297558787,14.0,3,6
664,139,273088.3985565986,6251152.335858792,14.0,3,6
664,140,273200.6413133063,6251191.15723222,14.0,3,6
665,140,273181.5378150214,6251202.901807866,14.0,3,6
666,140,273121.356727182,6251446.509569763,13.515822246412895,3,6
669,141,270670.1135798826,6254222.860606005,13.000126685728244,3,6
670,141,270490.0047623323,6254381.320656819,13.000126685728244,3,6
670,142,271005.4882424436,6254083.043854708,13.000126685728244,3,6
671,142,270776.5489489431,6254271.516115113,13.0,3,6
672,142,270541.81680497265,6254264.826719737,13.0,3,6
674,143,270740.28827639297,6253972.8096400825,13.0,3,6
675,143,270771.5442719555,6253849.376887063,13.0,3,6
