world_index,id_fixation,x,y,zoom,etape,id_zoom
119,35,260276.1719249015,6255278.203732492,19.0,1,0
120,35,260275.48423627688,6255279.301778429,19.0,1,0
121,35,260274.6624303458,6255277.926032784,19.0,1,0
121,36,260301.13853636043,6255282.483927224,19.0,1,0
122,36,260286.3925617615,6255252.119169822,18.39772395881359,1,0
123,36,260275.8608256082,6255227.5074130455,18.04411907557082,1,0
124,36,260272.52892715056,6255224.72472481,18.0,1,0
124,37,260297.35494608528,6255227.712572224,18.0,1,0
125,37,260294.9826928363,6255230.233992535,18.0,1,0
126,37,260294.4320772244,6255235.502041316,18.0,1,0
126,38,260305.21890153692,6255268.041785098,18.0,1,0
127,38,260305.12886354903,6255270.927782377,18.0,1,0
128,38,260305.36545672867,6255270.683026835,18.0,1,0
129,38,260305.20769377224,6255270.210506792,18.0,1,0
130,38,260304.69046226444,6255269.722610241,18.0,1,0
130,39,260296.26177898492,6255276.938727847,18.0,1,0
131,39,260295.5538446268,6255276.627699563,18.0,1,0
132,39,260294.75887924203,6255276.285533853,18.0,1,0
133,39,260293.3020065085,6255276.729338271,18.0,1,0
134,39,260293.95116844188,6255278.670583772,18.0,1,0
135,40,260291.42398834764,6255276.992430297,18.0,1,0
136,40,260291.25563268675,6255277.043288091,18.0,1,0
137,40,260288.28475495565,6255277.21900312,18.0,1,0
138,40,260287.89367914092,6255279.758740694,18.0,1,0
138,41,260246.3704826747,6255232.9360675765,18.0,1,0
139,41,260246.99818583904,6255234.275534276,18.0,1,0
140,41,260247.2551443473,6255234.646165744,18.0,1,0
141,41,260222.23555485252,6255190.993533386,17.507074193942252,1,0
141,42,260183.08545190276,6255203.28576256,17.507074193942252,1,0
142,42,260142.5323861368,6255158.035036041,17.102672896038047,1,0
143,42,260129.87792676315,6255142.85052608,17.001815659991088,1,0
144,42,260130.4784943745,6255142.908883315,17.001815659991088,1,0
144,43,260139.0127792267,6255154.68107326,17.001815659991088,1,0
145,43,260140.7647652625,6255157.046711667,17.0,1,0
146,43,260146.0533950696,6255154.9031113405,17.0,1,0
147,43,260143.65527511973,6255154.142819978,17.0,1,0
147,44,260156.0391717348,6255183.72733376,17.0,1,0
148,44,260155.35597646717,6255185.336292957,17.0,1,0
148,45,260177.3329679421,6255236.432654622,17.0,1,0
149,45,260176.9806750937,6255242.025397557,17.0,1,0
150,45,260178.073705514,6255242.601247725,17.0,1,0
151,45,260178.2526880494,6255242.310939282,17.0,1,0
152,45,260178.6140017816,6255241.975577676,17.0,1,0
156,46,259698.83435030165,6255198.2265721,17.0,1,0
157,46,259698.1902455304,6255198.745106339,17.0,1,0
158,46,259699.9469772252,6255197.267462509,17.0,1,0
159,46,259695.1154909556,6255196.079012323,17.0,1,0
160,46,259671.69189462328,6255198.542147136,16.949575302208824,1,0
160,47,259675.34782904637,6255241.605510789,16.949575302208824,1,0
161,47,259186.1292270592,6255192.241224247,16.126735333141525,1,0
162,47,259192.85619490052,6255193.422678019,16.126735333141525,1,0
163,48,259122.4937559685,6255255.07646939,16.004500650112803,1,0
164,48,259123.24880634897,6255249.690889752,16.0,1,0
165,48,259118.40838462056,6255250.102057534,16.0,1,0
289,83,259558.49030752032,6246798.972235721,19.0,2,1
290,83,259557.94931931,6246798.928604883,19.0,2,1
291,83,259557.2853788454,6246799.180952575,19.0,2,1
292,83,259500.6597321352,6246841.952309225,18.4192354340624,2,1
292,84,259503.5812377336,6246837.362850738,18.4192354340624,2,1
293,84,259504.3732289216,6246838.512565441,18.4192354340624,2,1
294,84,259452.77764105872,6246877.351487919,18.01733518975757,2,1
294,85,259482.91306510093,6246864.966010343,18.01733518975757,2,1
295,85,259479.23462711563,6246866.668642783,18.000000046166242,2,1
296,85,259477.21945058147,6246866.427308521,18.000000046166242,2,1
296,86,259466.1013483352,6246868.202641461,18.000000046166242,2,1
297,86,259466.19390837871,6246870.296811256,18.0,2,1
298,86,259466.9464175206,6246870.393952335,18.0,2,1
299,86,259468.0081482077,6246867.872128391,18.0,2,1
300,86,259467.75602475653,6246867.324570995,18.0,2,1
300,87,259514.17313610876,6246844.210990874,18.0,2,1
301,87,259515.06628902984,6246843.497828503,18.0,2,1
302,87,259515.1753768008,6246843.314771194,18.0,2,1
303,87,259514.6427687865,6246842.790586088,18.0,2,1
304,87,259513.7055023768,6246840.93717888,18.0,2,1
305,87,259514.80534971497,6246838.218305005,18.0,2,1
305,88,259500.51842248844,6246844.864492399,18.0,2,1
306,88,259501.09109484465,6246842.912790873,18.0,2,1
307,88,259498.31105664387,6246842.536989055,18.0,2,1
308,88,259497.03203883528,6246843.533271351,18.0,2,1
308,89,259490.5851309653,6246853.571669838,18.0,2,1
309,89,259490.04741453388,6246858.738752633,18.0,2,1
310,89,259491.8386237732,6246860.600117183,18.0,2,1
311,89,259492.8381308641,6246862.333280111,18.0,2,1
312,89,259427.43243186024,6246936.240400476,17.326646200701802,2,1
312,90,259420.0396231165,6246928.945325859,17.326646200701802,2,1
313,90,259421.51315511344,6246929.886115592,17.326646200701802,2,1
314,90,259378.730346392,6246974.310217781,17.027625734116047,2,1
315,90,259374.27144657692,6246976.188869796,17.0,2,1
338,97,259028.8113094708,6246582.359621675,17.0,2,2
339,97,259026.67870761768,6246580.339763784,17.0,2,2
340,97,259027.2080182256,6246579.852097881,17.0,2,2
341,97,259030.2346785052,6246581.4906184105,17.0,2,2
342,97,259018.6395080168,6246580.473324756,16.96605409386268,2,2
342,98,259047.57739462832,6246584.894476038,16.96605409386268,2,2
343,98,259054.1457663401,6246584.928007772,16.96605409386268,2,2
344,98,258668.67749068668,6246490.229794604,16.186861687848225,2,2
345,98,258665.05472466195,6246491.099200813,16.186861687848225,2,2
348,99,259280.698867073,6246457.588328467,16.0,2,2
349,99,259283.55103817408,6246457.840041878,16.0,2,2
350,99,259284.88175521448,6246458.278272312,16.0,2,2
350,100,259293.809149854,6246354.513916255,16.0,2,2
351,100,259296.28989289867,6246354.604176348,16.0,2,2
352,100,259297.879208608,6246356.015355229,16.0,2,2
353,100,259292.12285964383,6246361.119817202,16.0,2,2
354,101,259637.31531569135,6246348.344631209,16.0,2,2
355,101,259623.7902772757,6246347.286804446,16.0,2,2
356,101,259621.1512587244,6246350.379481194,16.0,2,2
357,101,259618.9390919928,6246356.634874675,16.0,2,2
358,101,259619.61319803665,6246357.896209502,16.0,2,2
367,102,261390.4557794664,6245614.882822069,15.000101430797692,2,2
368,102,261379.9985767772,6245618.05261978,15.000101430797692,2,2
369,102,261389.48344157136,6245615.173149737,15.0,2,2
384,107,261710.3551848569,6247685.072650543,15.0,2,3
385,107,261713.55131132287,6247694.989267099,15.0,2,3
386,107,261713.1899292507,6247702.086447428,15.0,2,3
387,107,261742.48483934737,6247704.268066167,15.0,2,3
387,108,261740.8780285907,6247664.402935479,15.0,2,3
388,108,263036.84989300184,6248470.850278932,14.251550363562709,2,3
389,108,263597.9950862664,6248822.692625496,14.020409558836205,2,3
390,108,263615.6120021459,6248857.943841305,14.020409558836205,2,3
391,108,263778.27148868743,6248968.27924764,14.0,2,3
392,108,263720.472225947,6248888.101222395,14.0,2,3
392,109,264539.456943958,6246462.547124705,14.0,2,3
393,109,264539.3957112922,6246448.764854421,14.0,2,3
394,109,264557.5030853176,6246416.859218545,14.0,2,3
395,109,264547.69383094675,6246405.465842308,14.0,2,3
396,109,264517.5203414401,6246403.767660932,14.0,2,3
396,110,263695.04864180065,6245913.717784503,14.0,2,3
397,110,263701.98433464137,6245912.808725439,14.0,2,3
398,110,263708.4082973467,6245918.685626214,14.0,2,3
398,111,263217.6416023549,6245859.113964828,14.0,2,3
399,111,263198.10838196904,6245884.294531832,14.0,2,3
400,111,265662.79523879004,6245491.042699544,13.215217813561573,2,3
400,112,265287.3708038727,6245453.009899157,13.215217813561573,2,3
401,112,265323.90832655923,6245448.263746452,13.215217813561573,2,3
402,112,266078.1015347543,6245257.038459816,13.011590161588703,2,3
402,113,266348.53134428203,6244641.188708271,13.011590161588703,2,3
403,113,266398.89201339806,6244697.423407123,13.0,2,3
470,133,273569.3623456519,6250802.9508509645,19.0,3,4
471,133,273570.6722018985,6250803.440573475,19.0,3,4
472,133,273572.298805636,6250804.309384532,19.0,3,4
473,133,273573.1795975544,6250804.075354104,19.0,3,4
475,134,273673.7747659532,6250821.724756843,18.723668932499287,3,4
476,134,273666.25793331506,6250821.117425142,18.107708323528,3,4
477,134,273669.4454509965,6250821.158951824,18.107708323528,3,4
478,134,273668.3206974306,6250819.070616494,18.0013759944751,3,4
478,135,273665.0508769059,6250809.645431545,18.0013759944751,3,4
479,135,273663.25168043334,6250809.752201468,18.0,3,4
480,135,273663.0994530192,6250813.845735021,18.0,3,4
481,135,273663.9071979894,6250815.531192337,18.0,3,4
482,135,273663.6903892481,6250817.571193451,18.0,3,4
482,136,273663.1575762137,6250819.502175135,18.0,3,4
483,136,273662.04340154084,6250819.927457284,17.9334132701188,3,4
484,136,273666.6264466224,6250820.462272612,17.9334132701188,3,4
485,136,273655.3777028206,6250822.115451377,17.154648431944803,3,4
485,137,273745.28857267206,6250812.506225435,17.154648431944803,3,4
486,137,273749.356864485,6250810.0912105255,17.154648431944803,3,4
487,137,273757.4206300473,6250809.549959833,17.004801097524467,3,4
487,138,273750.4669758944,6250781.445973739,17.004801097524467,3,4
488,138,273752.8290659362,6250781.142453785,17.004801097524467,3,4
489,138,273756.14136131445,6250779.893692702,17.0,3,4
489,139,273792.0666210033,6250810.562365514,17.0,3,4
490,139,273790.6033926471,6250808.368676218,17.0,3,4
491,139,273788.8515643494,6250810.063551645,17.0,3,4
492,139,273789.94145112834,6250815.843272898,17.0,3,4
493,139,273790.1132579607,6250818.218404971,17.0,3,4
493,140,273780.6505558758,6250807.598159479,17.0,3,4
494,140,273779.93530913454,6250812.145684387,17.0,3,4
495,140,273778.9216898277,6250812.190276255,17.0,3,4
495,141,273729.9371290193,6250886.129207115,17.0,3,4
496,141,273731.62492271006,6250887.429136972,17.0,3,4
497,141,273731.6012770601,6250888.546701463,17.0,3,4
497,142,273711.87663625367,6250863.959283196,17.0,3,4
498,142,273710.7904398363,6250865.690139648,17.0,3,4
499,142,273740.53627320414,6250951.572838825,16.223892642132135,3,4
500,142,273749.40886363405,6250954.262554555,16.223892642132135,3,4
501,142,273775.9524559683,6250984.016620802,16.012734441472915,3,4
501,143,273824.1614079249,6251040.291445335,16.012734441472915,3,4
502,143,273820.2187005926,6251042.803529214,16.012734441472915,3,4
503,143,273823.42840286106,6251055.306308573,16.0,3,4
504,143,273834.3662377119,6251076.258387891,15.933413270118802,3,4
505,144,273834.85748145875,6251061.603360959,15.933413270118802,3,4
506,144,273959.2543213897,6251283.283064382,15.158006508833465,3,4
507,144,273972.9401589628,6251280.682516365,15.158006508833465,3,4
508,144,274015.86208411446,6251336.123284956,15.00544166186032,3,4
509,144,274013.81960178167,6251332.608581358,15.00544166186032,3,4
509,145,273991.5946706913,6251307.342972777,15.00544166186032,3,4
510,145,273991.34078396985,6251305.046681936,15.0,3,4
511,145,273984.0480828188,6251296.039739503,15.0,3,4
512,145,273976.5058038825,6251281.545844499,15.0,3,4
513,145,273988.4825306062,6251265.147107873,15.0,3,4
513,146,274054.62310389936,6251269.53248752,15.0,3,4
514,146,274295.279162894,6251618.552807178,14.292529716261868,3,4
515,146,274416.6401827128,6251778.613897878,14.023832892148455,3,4
516,146,274421.3310873204,6251755.052225608,14.023832892148455,3,4
516,147,274319.8590177188,6251666.561950839,14.023832892148455,3,4
517,147,274363.7699052983,6251617.266519347,14.0,3,4
518,147,274371.2550519704,6251536.058268169,14.0,3,4
519,147,274378.2596315602,6251494.824628404,14.0,3,4
520,147,274402.66084887605,6251421.763465417,14.0,3,4
520,148,274178.96534619335,6251392.964498909,14.0,3,4
521,148,274158.37859592383,6251326.622254191,14.0,3,4
522,148,274160.14012850565,6251296.12879667,14.0,3,4
523,148,274178.1305044018,6251295.994098472,14.0,3,4
524,148,274184.4358288171,6251294.277465289,14.0,3,4
524,149,274413.2163763612,6251168.072635682,14.0,3,4
525,149,274395.1445391508,6251178.886625157,14.0,3,4
526,149,274354.5696972639,6251202.363475243,14.0,3,4
527,149,274370.9201335831,6251246.621276428,13.96605409386268,3,4
528,149,274398.5112409174,6251284.048359127,13.96605409386268,3,4
529,150,275805.3871351221,6252211.691237282,13.215217813561573,3,4
530,150,275839.3720892623,6252196.920837065,13.215217813561573,3,4
531,150,276224.5037163632,6252414.156556413,13.01333403992344,3,4
614,175,256154.06113861944,6255871.48427439,19.0,4,5
615,175,256153.97831050452,6255870.565047612,19.0,4,5
616,175,256152.3880722049,6255869.464973898,19.0,4,5
617,175,256150.88080724265,6255869.571840618,19.0,4,5
618,175,256150.0541320845,6255870.043841705,19.0,4,5
618,176,256154.1963749939,6255871.491943423,19.0,4,5
619,176,256140.98096206228,6255876.345250238,18.723668932499287,4,5
620,176,256140.03072036005,6255875.535909617,18.723668932499287,4,5
621,176,256100.22851172692,6255889.582725594,18.107708323528,4,5
621,177,256094.0458563672,6255895.98079566,18.107708323528,4,5
622,177,256084.10070691977,6255897.442224172,18.001247027308736,4,5
623,177,256083.1948743291,6255895.842375135,18.001247027308736,4,5
624,177,256082.26314531095,6255896.805185136,18.0,4,5
625,177,256083.35475767567,6255897.238456648,18.0,4,5
625,178,256090.76490116623,6255882.425230046,18.0,4,5
626,178,256092.95718094945,6255883.242683571,18.0,4,5
627,178,256092.7103709355,6255884.655861399,18.0,4,5
628,178,256066.6676712858,6255895.882736396,17.711568197419766,4,5
629,178,255997.82875848043,6255929.314838894,17.107708323527998,4,5
631,179,256524.0523414111,6255731.806780891,17.001247027308736,4,5
632,179,256528.1509295817,6255728.179350656,17.0,4,5
633,179,256528.189541698,6255724.6654729545,17.0,4,5
634,179,256525.8219014009,6255721.7329425225,17.0,4,5
650,184,255793.05248637195,6255971.899323207,17.0,4,6
651,184,255790.8208598172,6255973.884583958,17.0,4,6
652,184,255793.05704806888,6255981.298827851,17.0,4,6
653,184,255794.69071645683,6255981.55107944,17.0,4,6
653,185,255800.92647072283,6256017.55147899,17.0,4,6
654,185,255800.0712977727,6256016.6943156365,17.0,4,6
655,185,255661.20339135436,6256076.026336027,16.571291613175315,4,6
656,185,255443.3895606746,6256168.434826598,16.082065728120906,4,6
656,186,255404.8234074071,6256132.5381456325,16.082065728120906,4,6
657,186,255401.0510701384,6256127.3057914,16.082065728120906,4,6
658,186,255355.5448311918,6256144.711144835,16.00036937721277,4,6
659,186,255359.52786410204,6256147.74753488,16.00036937721277,4,6
660,186,255370.7790393358,6256144.025346568,16.0,4,6
660,187,255375.79434319783,6256159.813943417,16.0,4,6
661,187,255359.4364739092,6256160.109172341,16.0,4,6
662,187,255355.7237309957,6256164.586657262,16.0,4,6
663,188,255885.38523077685,6255954.425948534,16.0,4,6
664,188,255890.13752803812,6255958.861148062,16.0,4,6
665,188,255889.45207754947,6255959.878765261,16.0,4,6
665,189,255911.2489930486,6255910.009833225,16.0,4,6
666,189,255917.72858453728,6255904.081421153,16.0,4,6
667,189,255920.9397458096,6255904.367424173,16.0,4,6
667,190,256074.1824877232,6255988.14770359,16.0,4,6
668,190,256072.8128168664,6255984.590502582,16.0,4,6
669,190,256068.24387590232,6255983.063769254,16.0,4,6
670,190,256065.7136546768,6255983.680520928,16.0,4,6
671,190,256069.0848682965,6255986.856538341,16.0,4,6
672,190,256076.75822340787,6255983.709274996,16.0,4,6
673,191,257041.3617380619,6256232.430879133,16.0,4,6
674,191,257038.04560650545,6256231.812589807,16.0,4,6
675,191,257036.61565974323,6256236.893602607,16.0,4,6
676,191,257472.70576968385,6256453.659441378,15.397723958813588,4,6
676,192,257633.6202582901,6256407.730948706,15.397723958813588,4,6
677,192,257640.77179201093,6256406.903664863,15.397723958813588,4,6
678,192,258033.6361459139,6256561.180425899,15.048366899006265,4,6
679,192,258103.15383035748,6256588.859943532,15.0,4,6
680,192,258101.17689000492,6256593.829630425,15.0,4,6
737,210,254204.32130095255,6258101.402024853,15.0,4,7
738,210,254190.2536427084,6258101.485365517,15.0,4,7
739,210,253764.66308065804,6258326.884831623,14.498461041377055,4,7
740,210,253769.71500720645,6258340.059353572,14.498461041377055,4,7
740,211,253553.25520249375,6258252.28595144,14.498461041377055,4,7
741,211,252931.714311515,6258492.74127994,14.05936081314404,4,7
742,211,252834.3373578225,6258532.886345925,14.000033655582474,4,7
743,211,252823.4854877708,6258540.072542348,14.000033655582474,4,7
743,212,252977.78273881972,6258417.568312863,14.000033655582474,4,7
744,212,253021.9622701205,6258390.155530169,14.0,4,7
745,212,252984.5693399736,6258381.842990768,14.0,4,7
746,212,252974.71771478493,6258363.501278784,14.0,4,7
747,212,252958.2026634301,6258400.908013617,14.0,4,7
768,219,257434.51753891265,6256295.301182641,14.0,4,8
769,219,257404.99956696204,6256318.612581518,14.0,4,8
770,219,257441.217048614,6256315.862032039,14.0,4,8
771,219,257466.52527479173,6256317.220085091,14.0,4,8
772,220,255094.66976475556,6256345.808700991,14.0,4,8
773,220,255236.55694499327,6255780.650036863,13.404786504100429,4,8
774,220,255360.0440934217,6255308.255611148,13.041434277532726,4,8
774,221,255393.1011414376,6254699.793643459,13.041434277532726,4,8
775,221,255404.9010827889,6254700.893313845,13.041434277532726,4,8
903,257,544058.258504763,5743716.401126414,10.998558025826094,5,10
904,257,544177.5877106992,5743582.45616897,11.0,5,10
963,274,535827.8173353866,5741206.910389824,12.0,5,12
964,274,535822.026474708,5741128.335211614,12.0,5,12
965,274,535972.1952137871,5741170.835875512,12.0,5,12
965,275,539187.2622553968,5744152.854671461,12.0,5,12
966,275,538865.6288117894,5743412.766164778,12.21815928421628,5,12
967,275,537794.3605636006,5741593.990736452,12.833896546887376,5,12
968,275,537806.5887407027,5741636.264257504,12.833896546887376,5,12
968,276,537906.2998511298,5741578.852432322,12.833896546887376,5,12
969,276,537791.909033906,5741286.684877866,12.998724160067878,5,12
970,276,537764.269728314,5741287.809403035,13.0,5,12
971,276,537819.0084512056,5741341.08469255,13.0,5,12
972,276,537850.6504312507,5741362.759416077,13.0,5,12
1002,285,540170.3773701184,5746499.598292325,13.0,5,13
1003,285,540134.5595409549,5746390.155699956,13.0,5,13
1004,285,540011.656833198,5746326.152529404,13.0,5,13
1005,285,539912.7529566676,5746296.34424901,13.0,5,13
1006,285,539932.4381652775,5746303.995598633,13.0,5,13
1006,286,539991.173413052,5746110.372168854,13.0,5,13
1007,286,540062.8254729862,5746116.694988317,13.0,5,13
1008,286,540161.2878141807,5745872.43767788,13.418125198475389,5,13
1009,286,540204.7410779495,5745738.597488609,13.91308156687064,5,13
1010,286,540199.9789943882,5745733.415216935,13.91308156687064,5,13
1010,287,540177.9361393623,5745532.369467464,13.91308156687064,5,13
1011,287,540166.3003813497,5745545.8735401565,14.0,5,13
1012,287,540126.7834431083,5745604.686832244,14.0,5,13
1013,287,540094.0015513832,5745645.930928033,14.0,5,13
1014,287,540077.0499439245,5745651.501528799,14.0,5,13
1014,288,540171.52538659,5745577.860979047,14.0,5,13
1015,288,540193.0940463931,5745562.836287039,14.0,5,13
1016,288,540151.4481795751,5745527.9894330045,14.0,5,13
1017,288,540123.669324677,5745525.22473714,14.0,5,13
1018,289,539970.506745617,5745343.829935432,14.0,5,13
1019,289,540020.2380579199,5745342.533388406,14.0,5,13
1020,289,540088.6970050506,5745304.026741121,14.432561342998987,5,13
1021,289,540125.6849783373,5745280.786012179,14.915614175271095,5,13
1021,290,540132.0075393715,5745315.054024896,14.915614175271095,5,13
1022,290,540138.4318294419,5745313.642860574,14.915614175271095,5,13
1023,290,540135.9936992371,5745306.936340982,15.0,5,13
1024,290,540132.5321400993,5745305.308584007,15.0,5,13
1025,290,540135.4499859682,5745315.48137316,15.0,5,13
1025,291,540205.0600458423,5745275.913316578,15.0,5,13
1026,291,540200.2625758221,5745289.646382041,15.0,5,13
1027,291,540214.799866744,5745285.626655718,15.0,5,13
1028,291,540199.9883956265,5745282.497536651,15.0,5,13
1029,291,540184.0673558019,5745290.043403438,15.0,5,13
1029,292,540216.6423139198,5745222.601123447,15.0,5,13
1030,292,540217.2510868963,5745231.218732736,15.0,5,13
1031,292,540234.3125851211,5745254.408657212,15.0,5,13
1032,292,540247.0470660839,5745261.317936631,15.0,5,13
1033,292,540256.904158475,5745260.653671552,15.0,5,13
1033,293,540268.9019339274,5745325.970303288,15.0,5,13
1034,293,540284.4298819066,5745328.004922625,15.0,5,13
1035,293,540288.9887085464,5745326.265224682,15.0,5,13
1036,293,540288.3126889818,5745331.502770318,15.0,5,13
1037,293,540263.2522361473,5745303.83971214,15.328521829440346,5,13
1037,294,540340.8929926452,5745339.197227228,15.328521829440346,5,13
1038,294,540333.4037734934,5745363.2625452215,15.328521829440346,5,13
1039,294,540295.3629378286,5745305.728452935,15.822277965947835,5,13
1040,294,540289.9029883832,5745302.390172408,15.822277965947835,5,13
1041,294,540269.4754987324,5745288.321014302,15.99837807633637,5,13
1041,295,540243.7978144025,5745249.608370757,15.99837807633637,5,13
1042,295,540249.3554771331,5745267.557336923,16.0,5,13
