world_index,id_fixation,x,y,zoom,etape,id_zoom
829,200,260312.05501195835,6255380.261404394,19.0,1,0
830,200,260311.90114438356,6255380.051899494,19.0,1,0
831,200,260311.8772424585,6255380.069313387,19.0,1,0
832,200,260312.75650048724,6255387.569522661,18.761244752897344,1,0
833,200,260312.8389140225,6255387.481797001,18.761244752897344,1,0
835,201,260069.83375948487,6255423.075431677,18.0000614485758,1,0
836,201,260070.1674667165,6255423.153041287,18.0000614485758,1,0
837,201,260068.8588582156,6255422.9732565405,18.0,1,0
838,201,260068.6937999611,6255422.997205449,18.0,1,0
838,202,260089.59838261944,6255429.565818368,18.0,1,0
839,202,260090.2197814161,6255429.823182645,18.0,1,0
840,202,260067.6913737999,6255440.135256673,17.857052512866787,1,0
841,202,260067.59205189892,6255438.785709733,17.857052512866787,1,0
841,203,260092.37583735003,6255422.676800978,17.857052512866787,1,0
842,203,259940.09348857045,6255482.498938574,17.07791943567723,1,0
843,203,259918.4392489104,6255490.07530718,17.000427608925268,1,0
844,203,259917.02677169992,6255489.568109702,17.000427608925268,1,0
845,203,259916.8888016211,6255488.686697346,17.0,1,0
1356,332,259487.28860784197,6246680.850220508,19.0,2,1
1357,332,259487.5463357094,6246681.421428892,19.0,2,1
1358,332,259487.55534698287,6246680.583044097,19.0,2,1
1359,332,259487.45542585215,6246680.636756157,19.0,2,1
1360,332,259413.88318029104,6246652.151407708,18.42662547355405,2,1
1360,333,259418.57015886184,6246668.672443684,18.42662547355405,2,1
1361,333,259418.1935659736,6246668.380577602,18.42662547355405,2,1
1362,333,259352.3204123348,6246647.870407239,18.046921047387496,2,1
1363,333,259352.20606041685,6246647.354604943,18.046921047387496,2,1
1498,369,259751.25896306435,6246620.692516202,18.0,2,2
1499,369,259749.8732323008,6246620.94503688,18.0,2,2
1500,369,259750.2292155107,6246621.066126868,18.0,2,2
1501,369,259777.99955048115,6246576.018440437,17.515822246412895,2,2
1502,369,259776.39855488748,6246575.472151953,17.515822246412895,2,2
1502,370,259861.9112492882,6246609.571587233,17.515822246412895,2,2
1503,370,259929.113150244,6246562.677835809,17.06456166383388,2,2
1504,370,259928.927101121,6246562.541092644,17.06456166383388,2,2
1504,371,259897.09054771985,6246541.868503618,17.06456166383388,2,2
1505,371,259906.0434297304,6246533.140638605,17.00010143079769,2,2
1506,371,259906.35271495517,6246532.575437965,17.00010143079769,2,2
1507,371,259906.20743008392,6246532.173710365,17.0,2,2
1508,371,259909.8794081703,6246533.199515553,17.0,2,2
1843,457,259275.19428251364,6246912.03359598,17.0,2,3
1844,457,259277.4070984755,6246911.92004048,17.0,2,3
1845,457,259275.520469471,6246912.797731469,17.0,2,3
1846,457,259276.64165598317,6246913.615069672,17.0,2,3
1847,457,259276.8896277776,6246913.725011692,17.0,2,3
1847,458,259241.61202654144,6246894.888868143,17.0,2,3
1848,458,259245.87869955823,6246893.674508544,17.0,2,3
1849,458,259053.14725749168,6246935.341232297,16.33263536328867,2,3
1850,458,259053.18855526083,6246929.03708171,16.33263536328867,2,3
1851,459,258946.9382361411,6246990.737630448,16.031809107560655,2,3
1852,459,258934.5590359865,6246998.043736015,16.0,2,3
2043,512,260265.21007813452,6247185.63432218,16.0,2,4
2044,512,260257.16276638568,6247189.152313096,16.0,2,4
2045,512,260263.3036646917,6247187.108160326,16.0,2,4
2046,512,260478.27369478415,6247353.038108786,15.561677915776029,2,4
2047,512,260476.03289669816,6247353.986336417,15.561677915776029,2,4
2047,513,260564.8526952014,6247473.346130199,15.561677915776029,2,4
2048,513,260922.8266086648,6247764.992726794,15.07590257169488,2,4
2049,513,260988.5339629996,6247822.86865765,15.000269266645905,2,4
2050,513,260987.30270550607,6247823.247771535,15.000269266645905,2,4
2051,513,260987.1686808844,6247824.661239237,15.0,2,4
2436,608,273647.82055990223,6250793.115845216,19.0,3,5
2437,608,273638.31593378243,6250775.159732725,18.571291613175315,3,5
2438,608,273638.7522999128,6250774.805551757,18.571291613175315,3,5
2439,609,273795.60357541003,6250645.928983726,18.10516904639769,3,5
2440,609,273795.4858442186,6250645.628832325,18.10516904639769,3,5
2441,609,273806.0833083026,6250631.310532215,18.001247027308736,3,5
2442,610,273730.89846925804,6250690.725101542,18.001247027308736,3,5
2443,610,273731.15801655606,6250690.918812683,18.0,3,5
2444,610,273731.9092443224,6250691.415550725,18.0,3,5
2445,610,273731.34226127365,6250691.425679999,18.0,3,5
2446,611,273773.46920772415,6250702.493055078,18.0,3,5
2447,611,273773.264597678,6250701.879071175,18.0,3,5
2448,611,273774.35609044763,6250702.412289978,18.0,3,5
2449,611,273774.16818953847,6250702.713477299,18.0,3,5
2449,612,273646.9864050497,6250817.555491474,18.0,3,5
2450,612,273633.0958780982,6250808.057512827,17.5337333265161,3,5
2451,612,273633.38053566223,6250808.502024732,17.5337333265161,3,5
2452,612,273616.0161407369,6250795.2583812205,17.070071794497384,3,5
2452,613,273614.3027720347,6250804.5453454135,17.070071794497384,3,5
2453,613,273611.03793602285,6250801.70207939,17.00012668572824,3,5
2454,613,273614.4037285709,6250802.168638508,17.00012668572824,3,5
2454,614,273536.667006677,6250945.291740291,17.00012668572824,3,5
2455,614,273535.1580010138,6250946.137381321,17.0,3,5
2456,614,273534.607590422,6250944.931248153,17.0,3,5
2457,614,273532.9189083109,6250944.707212453,17.0,3,5
2458,614,273534.1005757485,6250946.647650688,17.0,3,5
2507,626,273458.63124682684,6250894.633388469,17.0,3,6
2508,626,273463.5155086837,6250893.846265102,17.0,3,6
2509,626,273463.0041202483,6250889.929253843,17.0,3,6
2510,626,273465.7071050666,6250887.875183225,17.0,3,6
2510,627,273810.4975167248,6250892.165151649,17.0,3,6
2511,627,273810.3351408164,6250892.034912639,17.0,3,6
2512,627,273911.80495749647,6250929.595880752,16.186861687848225,3,6
2513,627,273913.16024896654,6250928.552215062,16.186861687848225,3,6
2514,627,273941.68987573474,6250939.107130252,16.008130397336984,3,6
3221,798,256178.5975666822,6255916.706503051,19.0,4,7
3222,798,256178.3579836263,6255916.69796909,19.0,4,7
3223,798,256178.9195934403,6255916.208650213,19.0,4,7
3224,798,256179.35996804328,6255917.047496303,19.0,4,7
3225,798,256179.37917159137,6255917.401252056,19.0,4,7
3225,799,256246.52482168772,6255925.349733445,19.0,4,7
3226,799,256238.2208808091,6255954.388636088,18.320745800365017,4,7
3227,799,256237.7566904517,6255953.772179009,18.320745800365017,4,7
3228,799,256234.8035759378,6255972.329294515,18.027625734116047,4,7
3229,799,256234.57931944643,6255974.5493326485,18.0,4,7
3230,800,256187.12208994123,6255890.580383497,18.0,4,7
3231,800,256189.7805512308,6255888.893388531,18.0,4,7
3232,800,256189.8158146856,6255889.348610005,18.0,4,7
3233,800,256189.9762429032,6255889.931571807,18.0,4,7
3233,801,256196.9677012074,6255885.86225625,18.0,4,7
3234,801,256197.93279909383,6255885.764538552,18.0,4,7
3235,801,256151.80127195863,6255892.996438799,17.210978430661665,4,7
3235,802,256140.98239368876,6256030.152108414,17.210978430661665,4,7
3236,802,256143.8344389129,6256029.192831077,17.210978430661665,4,7
3237,802,256127.66169184865,6256052.030531422,17.01215324915101,4,7
3237,803,256337.4780569992,6256099.266354165,17.01215324915101,4,7
3238,803,256337.0725407608,6256099.751072794,17.01215324915101,4,7
3239,803,256337.91831334317,6256101.085381213,17.0,4,7
3529,872,255150.1824663936,6255551.294430169,17.0,4,8
3530,872,255138.3760466016,6255549.879640146,16.96605409386268,4,8
3531,872,255138.30093035693,6255550.415439476,16.96605409386268,4,8
3532,872,254827.68684739235,6255562.208835415,16.1614182685646,4,8
3532,873,254906.6862618267,6255627.909848534,16.1614182685646,4,8
3533,873,254909.10554521813,6255626.60577143,16.1614182685646,4,8
3534,873,254835.838057199,6255634.348337621,16.006505990568016,4,8
3535,873,254837.40749126396,6255636.284866746,16.006505990568016,4,8
3535,874,254760.69709509396,6255609.649516677,16.006505990568016,4,8
3536,874,254756.07393804143,6255610.664187563,16.0,4,8
3537,874,254755.3942281152,6255610.487357738,16.0,4,8
3538,874,254758.37362699365,6255610.482898551,16.0,4,8
3539,874,254754.7446262429,6255609.48373316,16.0,4,8
3849,959,256849.95046590304,6256146.945162904,16.0,4,9
3850,959,256849.5884687706,6256148.648418526,16.0,4,9
3851,959,256847.74014435225,6256148.164366103,16.0,4,9
3852,959,256825.56407389423,6256154.20678361,15.933413270118802,4,9
3852,960,256869.18729155176,6256104.438564001,15.933413270118802,4,9
3853,960,256868.1706660529,6256104.028907939,15.933413270118802,4,9
3854,960,256535.24746937785,6256164.972212023,15.148090684692455,4,9
3855,960,256535.15569988103,6256165.276105971,15.148090684692455,4,9
3855,961,256193.03667219577,6256323.11862288,15.148090684692455,4,9
3856,961,256071.1492184738,6256337.709021533,15.004213044347564,4,9
3857,961,256078.41288606293,6256334.3093773415,15.004213044347564,4,9
3858,961,256079.62549704144,6256336.416496997,15.0,4,9
3859,961,256078.783821247,6256339.624036248,15.0,4,9
3860,961,256071.5960903801,6256340.418386572,15.0,4,9
4209,1044,546142.9097871996,5747485.788904841,10.0,5,10
4210,1044,546359.9008596989,5747372.7949545365,10.0,5,10
4211,1044,545901.9854899015,5747317.370644476,10.0,5,10
4212,1044,546155.7074143488,5747401.904526476,10.0,5,10
4213,1044,545642.4289671569,5747557.588579237,10.0,5,10
4214,1044,545923.793066445,5747449.948113428,10.0,5,10
4214,1045,538815.07420722,5744230.594785213,10.0,5,10
4215,1045,539035.7150303355,5744120.955937096,10.008647456281032,5,10
4216,1045,542234.7242725333,5741948.8917359095,10.712706366625374,5,10
4217,1045,542066.8327289246,5741850.264461096,10.712706366625374,5,10
4218,1045,543364.4466405358,5741228.740451609,10.987803702139711,5,10
4336,1075,552884.964051343,5746778.7675357,11.0,5,11
4337,1075,552748.9794219171,5746682.227677446,11.0,5,11
4338,1075,552979.1617601316,5746678.315894199,11.0,5,11
4339,1075,552962.5108487996,5746706.795644431,11.0,5,11
4340,1075,552746.132102958,5746751.468701164,11.0,5,11
4341,1075,552780.3524156089,5746877.231302446,11.0,5,11
4341,1076,553118.4748223191,5747042.298714519,11.0,5,11
4342,1076,553265.3107548747,5747279.569280518,11.0,5,11
4343,1076,552992.3489541942,5747074.821422698,11.160936109251264,5,11
4344,1076,553245.9447494965,5746249.913368204,11.73814559371131,5,11
4345,1076,553302.1025129429,5746203.243387701,11.73814559371131,5,11
4345,1077,553565.3074500009,5746354.710645704,11.73814559371131,5,11
4346,1077,553604.133556344,5745574.123812094,12.62197992686386,5,11
4347,1077,553594.4708354835,5745595.228686492,12.62197992686386,5,11
4348,1077,553624.3803144487,5745391.900370367,12.982772968949083,5,11
4348,1078,553856.2565403478,5745372.806135996,12.982772968949083,5,11
4349,1078,553842.4981905592,5745331.063366818,13.0,5,11
4350,1078,553856.4745465249,5745269.984192737,13.0,5,11
4350,1079,553187.3360026572,5745734.740946136,13.0,5,11
4351,1079,552835.6934626129,5746376.863854746,12.210978430661669,5,11
4352,1079,552819.7982921945,5746290.335737055,12.210978430661669,5,11
4353,1079,552705.5506799987,5746555.0461741965,12.01215324915101,5,11
4354,1079,552740.438708187,5746579.667933208,12.0,5,11
4564,1137,542297.7343050478,5748710.775044068,12.0,5,12
4565,1137,542293.5333067987,5748679.0649973545,12.0,5,12
4566,1137,542309.1957479544,5748712.649747738,12.0,5,12
4567,1137,542702.934283966,5748098.217778697,12.351384034899034,5,12
4568,1137,543216.8427359883,5747387.356340655,12.894020242674694,5,12
4568,1138,542762.4884250304,5747170.302503824,12.894020242674694,5,12
4569,1138,542740.2494856745,5747165.033435618,12.894020242674694,5,12
4570,1138,542816.9776687585,5747094.269285797,12.999968330306068,5,12
4571,1138,542758.6555546595,5747076.764286564,12.999968330306068,5,12
4572,1138,542636.3228239021,5747021.965532321,13.0,5,12
4615,1148,545867.020378206,5748395.111689156,13.0,5,13
4616,1148,545800.6551028984,5748394.373616845,13.0,5,13
4617,1148,545781.2694969747,5748380.356393542,13.0,5,13
4618,1148,545767.6025846592,5748368.542316087,13.0,5,13
4619,1148,545829.418054211,5748384.114411725,13.0,5,13
4619,1149,545879.1750623647,5748714.013052732,13.0,5,13
4620,1149,545852.7773862493,5748500.188803406,13.234272563183197,5,13
4621,1149,545809.1025482734,5748468.349093588,13.234272563183197,5,13
4622,1149,545756.7991515864,5748094.846446318,13.8413860019734,5,13
4623,1149,545793.4737619347,5748109.097623695,13.8413860019734,5,13
4644,1155,545927.080081424,5748383.392009222,14.0,5,14
4645,1155,545929.0493676934,5748367.850051537,14.0,5,14
4646,1155,545910.0814560256,5748355.215483696,14.0,5,14
4647,1155,545910.2465655351,5748353.6021806365,14.0,5,14
4648,1155,545892.9822341048,5748337.6555133015,14.0,5,14
4648,1156,545840.119308323,5748442.451325413,14.0,5,14
4649,1156,545904.1579952686,5748189.655556987,14.542407809284816,5,14
4650,1156,545916.0034655744,5748189.209169889,14.542407809284816,5,14
4651,1156,545953.3297233623,5748056.885245184,14.951746758834645,5,14
4652,1156,545954.3255264416,5748057.398798893,14.951746758834645,5,14
4652,1157,545945.5911208357,5748140.6708174525,14.951746758834645,5,14
4653,1157,545958.3871990592,5748118.932618764,15.0,5,14
4654,1157,545965.0014204046,5748107.947335008,15.0,5,14
