world_index,id_fixation,x,y,zoom,etape,id_zoom
468,133,260246.0805630244,6255385.512008099,19.0,1,0
469,133,260248.78507695085,6255381.555902071,19.0,1,0
470,133,260249.0778456341,6255379.348181713,19.0,1,0
476,134,260192.20090584052,6255236.655870182,17.411956394357976,1,0
477,134,260193.82089401715,6255237.20846983,17.411956394357976,1,0
478,134,260145.16345261023,6255203.180219575,17.04411907557082,1,0
478,135,260176.30262061677,6255164.637669635,17.04411907557082,1,0
479,135,260177.241899352,6255165.585192164,17.04411907557082,1,0
480,135,260171.26909300423,6255162.580311882,16.96620266585153,1,0
480,136,260179.55962077767,6255223.358270752,16.96620266585153,1,0
481,136,260182.04277740352,6255231.745692984,16.96620266585153,1,0
482,136,260054.97437924324,6255124.123435899,16.158024543197506,1,0
482,137,260090.6641768676,6255194.788000398,16.158024543197506,1,0
483,137,259835.2479781737,6255024.354901316,15.175435694677244,1,0
484,137,259833.54629357863,6255016.502340987,15.175435694677244,1,0
485,137,259356.78992762195,6254687.273700599,14.267262882990746,1,0
485,138,259110.68089361145,6254367.277092312,14.267262882990746,1,0
486,138,259131.11018024405,6254335.38040809,14.267262882990746,1,0
487,138,258923.7842904341,6254116.256692928,14.01775696077837,1,0
488,139,258729.37210886992,6254921.539481436,14.01775696077837,1,0
489,139,258740.639855358,6254898.299902669,14.0,1,0
490,139,258444.7491618779,6254793.349950849,13.748502144260495,1,0
490,140,258738.89387756103,6254439.895094244,13.748502144260495,1,0
491,140,258729.1306423145,6254463.627692874,13.748502144260495,1,0
492,140,257823.0444622049,6254032.086161678,13.112918342737364,1,0
493,141,258385.14508698773,6254937.67397595,13.112918342737364,1,0
494,141,258219.4896286856,6254919.382366074,13.00166003090144,1,0
495,141,258279.9343136409,6254859.162261253,13.00166003090144,1,0
496,141,258289.5474685809,6254827.737972753,13.0,1,0
601,167,260490.0657789436,6256222.624523328,13.0,1,1
602,167,260500.07294603784,6256219.956391925,13.0,1,1
603,167,260502.5014773005,6256234.832239349,13.0,1,1
604,167,260493.84281309787,6256162.960700444,13.043057180377724,1,1
605,168,258772.62106643865,6253051.648641801,13.043057180377724,1,1
606,168,259386.14848215543,6253985.091622685,13.747701854184715,1,1
607,168,259383.066352114,6254022.257158608,13.747701854184715,1,1
607,169,259846.21678965163,6254623.573859536,13.747701854184715,1,1
608,169,259927.3208752884,6254776.463382962,13.991610642179628,1,1
609,169,259927.92632477,6254775.8837104505,13.991610642179628,1,1
610,169,259913.9935888098,6254773.431925126,14.0,1,1
611,169,259903.47086453848,6254777.728736096,14.0,1,1
629,172,259890.43541408895,6255274.077444638,14.0,1,2
630,172,259906.3876169668,6255259.788364701,14.0,1,2
631,172,260021.85621423047,6255299.077598363,14.388814291498797,1,2
631,173,260361.7829557683,6255675.586114163,14.388814291498797,1,2
632,173,260357.69897319263,6255586.826367553,14.90520005539572,1,2
633,173,260358.40426640707,6255573.934696478,14.90520005539572,1,2
634,173,260353.51172223128,6255532.564103521,14.99999926134033,1,2
634,174,260338.83090973235,6255730.2101285895,14.99999926134033,1,2
635,174,260334.3073442313,6255715.6891635,14.99999926134033,1,2
636,174,260324.8430853377,6255697.887910307,15.0,1,2
680,189,260145.4341081849,6255909.097758072,15.0,1,3
681,189,260137.4549997848,6255892.068277151,15.0,1,3
682,189,260126.30874109088,6255893.270719958,15.0,1,3
684,190,259949.5585653971,6254778.570761831,15.865994659024102,1,3
685,190,259946.7130699425,6254772.663034743,15.865994659024102,1,3
688,191,259474.9398554417,6255391.758595564,16.0,1,3
689,191,259471.813094105,6255393.7732254425,16.0,1,3
690,191,259474.1107542126,6255398.523950883,16.0,1,3
691,192,259212.38983441665,6255549.356100791,16.0,1,3
692,192,259216.12229342843,6255541.153503412,16.0,1,3
693,192,259215.5523375884,6255541.07662088,16.0,1,3
694,192,259214.2818964534,6255546.310783684,16.0,1,3
700,193,259950.69067429,6255288.477215575,16.0,1,3
701,193,259950.6928611709,6255286.687390221,16.0,1,3
702,193,259945.16893664468,6255285.812005708,16.0,1,3
703,193,259941.18662648767,6255286.860068389,16.0,1,3
704,193,259941.52094590844,6255288.301000811,16.0,1,3
704,194,259972.45464989523,6255289.839727814,16.0,1,3
705,194,259958.98283936043,6255280.505513142,15.96605409386268,1,3
706,194,259959.5280230284,6255276.506735769,15.96605409386268,1,3
707,195,259383.9410424783,6254838.017527824,15.1756157718809,1,3
708,195,259256.67869505845,6254767.293372542,15.00613703264676,1,3
709,195,259248.48276066565,6254768.095375072,15.00613703264676,1,3
710,196,259242.7946343051,6254305.975989331,15.0,1,3
711,196,259244.4167532282,6254296.316929258,15.0,1,3
711,197,259480.1444747379,6254732.499981969,15.0,1,3
712,197,259474.25028393572,6254720.301799382,15.0,1,3
713,197,259473.7374603598,6254713.326093454,15.0,1,3
714,197,259475.56842641084,6254704.913914292,15.0,1,3
714,198,259566.34421327835,6255149.030167988,15.0,1,3
715,198,259566.95462641545,6255133.858476579,15.0,1,3
716,198,259567.43054637584,6255121.524673205,15.0,1,3
716,199,259767.99841651905,6255194.15252624,15.0,1,3
717,199,259340.71317800452,6255055.018523799,14.19864220032807,1,3
718,199,259343.9936391785,6255051.75890494,14.19864220032807,1,3
718,200,259220.7600614826,6254316.748616642,14.19864220032807,1,3
719,200,259078.8319887204,6254146.709623199,14.01215324915101,1,3
720,201,259441.21929819143,6254853.576674872,14.01215324915101,1,3
721,201,259441.4857093468,6254831.209633426,14.0,1,3
722,201,259439.21408679016,6254838.125986039,14.0,1,3
772,215,258072.5921144232,6249244.096329547,13.009512870729395,1,4
773,215,258108.33965487184,6249210.888723051,13.009512870729395,1,4
774,215,258117.3483097916,6249119.710602836,13.0,1,4
774,216,259578.31707127503,6249822.586090331,13.0,1,4
775,216,259600.3892604101,6249786.380568184,13.0,1,4
776,216,259611.8736655664,6249736.269763702,13.0,1,4
776,217,260296.43737401,6250837.309430352,13.0,1,4
777,217,260287.38478043777,6250782.61888718,13.0,1,4
778,217,260334.47926107023,6250772.666597129,13.0,1,4
778,218,261403.21343433572,6252196.41915578,13.0,1,4
779,218,261429.5150511719,6252197.386030507,13.0,1,4
780,218,261408.9299410631,6252192.519673738,13.0,1,4
780,219,261014.0262646812,6256988.963773537,13.0,1,4
781,219,261042.55084597343,6256933.560375527,13.0,1,4
782,219,261083.61281558548,6256927.495881372,13.0,1,4
783,219,261088.9531787944,6256961.391852247,13.0,1,4
784,219,261058.2613985095,6256996.4502870105,13.0,1,4
785,219,261113.168511232,6257020.848497365,13.0,1,4
785,220,259881.2011722657,6255323.299404172,13.0,1,4
786,220,259891.59432384244,6255301.667734863,13.0,1,4
787,220,260120.5675757995,6255218.415338114,13.39619591857545,1,4
790,221,261161.3735468282,6256021.929360201,13.99999990766752,1,4
791,221,261215.1369242699,6256003.095598804,13.99999990766752,1,4
792,221,261251.35765376053,6256001.310033686,14.0,1,4
793,221,261295.54412948832,6255985.463006113,14.0,1,4
810,228,260336.5552949188,6256503.330827937,14.0,1,5
811,228,260331.3827748205,6256499.760403134,14.0,1,5
812,228,260336.25678567303,6256487.878053989,14.0,1,5
813,228,260364.8546274762,6256439.669630888,14.0,1,5
814,228,260401.67568826227,6256399.294000185,14.0,1,5
814,229,260296.10838556572,6256520.57834772,14.0,1,5
815,229,260318.28937202663,6256538.698638011,14.0,1,5
816,229,260496.90807089355,6256117.706443599,14.65279041852049,1,5
817,229,260551.10359703796,6255995.585555071,14.963061604492417,1,5
818,229,260559.05209756596,6256000.214023972,14.963061604492417,1,5
818,230,260503.86467850927,6256032.175699846,14.963061604492417,1,5
819,230,260514.4499256008,6256004.508814455,15.0,1,5
820,230,260535.3193302293,6255957.231592585,15.0,1,5
1157,323,259677.5829647052,6246731.202897437,19.0,2,6
1158,323,259677.36111588677,6246727.377991451,19.0,2,6
1159,323,259678.8128802031,6246723.97766925,19.0,2,6
1160,323,259679.76470303893,6246732.393135142,19.0,2,6
1161,323,259679.46238383665,6246738.612182406,19.0,2,6
1161,324,259685.25018629897,6246732.656438594,19.0,2,6
1162,324,259684.1969810305,6246742.1937743975,19.0,2,6
1163,324,259654.0593932257,6246735.6733415015,18.210978430661665,2,6
1163,325,259674.25400484493,6246747.687556176,18.210978430661665,2,6
1164,325,259674.2455912968,6246743.676817764,18.210978430661665,2,6
1165,325,259666.68891487725,6246739.649101933,18.011590161588707,2,6
1166,325,259666.5706835264,6246737.055630476,18.011590161588707,2,6
1167,326,259682.8861384853,6246757.089410105,17.7485021442605,2,6
1168,326,259681.9704080679,6246748.284642006,17.7485021442605,2,6
1169,326,259657.44872431288,6246734.839095961,17.073922635495702,2,6
1169,327,259632.57621276204,6246812.990468297,17.073922635495702,2,6
1170,327,259633.0621229507,6246800.022602169,17.073922635495702,2,6
1171,327,259629.12796208076,6246797.633689808,17.00166003090144,2,6
1201,339,259697.9706648335,6246768.915473499,17.0,2,7
1202,339,259683.52648253503,6246768.995920752,16.507074193942252,2,7
1203,339,259683.83433758697,6246768.220043792,16.507074193942252,2,7
1203,340,259691.80000290208,6246847.183999033,16.507074193942252,2,7
1204,340,259683.72318438083,6246874.06914203,16.097807931173165,2,7
1205,340,259685.18929280032,6246871.357355529,16.097807931173165,2,7
1205,341,259594.1908207536,6246814.486998443,16.097807931173165,2,7
1206,341,259587.40174973116,6246813.711101648,16.001126388060122,2,7
1207,341,259592.32576658568,6246802.378549378,16.001126388060122,2,7
1231,348,259518.5889531162,6247001.479285032,15.007701427838589,2,8
1232,348,259521.1405072514,6246973.534444716,15.007701427838589,2,8
1232,349,259801.6059021348,6247041.874881578,15.007701427838589,2,8
1233,349,259800.2380027646,6247041.198776482,15.0,2,8
1234,349,259799.10027796548,6247041.927930419,15.0,2,8
1278,359,259438.5462135689,6246934.124473641,15.0,2,9
1279,359,259431.9516741518,6246933.554927841,15.0,2,9
1280,359,259508.61243865933,6246897.725074802,15.502432816287133,2,9
