world_index,id_fixation,x,y,zoom,etape,id_zoom
343,86,260200.9525581776,6255404.909125046,19.0,1,0
344,86,260202.88500062888,6255403.417161843,19.0,1,0
345,86,260203.9245635192,6255402.869296918,19.0,1,0
345,87,260199.91973532265,6255403.006070943,19.0,1,0
346,87,260195.9119023913,6255408.125695913,18.87175838382793,1,0
347,87,260125.0106221035,6255458.785604243,18.138640436732345,1,0
348,87,260128.549228236,6255459.418512512,18.138640436732345,1,0
349,87,260110.8008953403,6255474.493651636,18.005441661860317,1,0
349,88,260122.05786651056,6255464.607245684,18.005441661860317,1,0
350,88,260119.428391776,6255466.151783589,18.005441661860317,1,0
351,88,259974.47448330364,6255567.281163758,17.195439464008494,1,0
352,88,259967.81852865592,6255565.442747533,17.195439464008494,1,0
353,89,259671.5890609609,6255773.811846479,16.240052263086824,1,0
354,89,258969.62710703537,6256244.730398204,15.210370118416671,1,0
354,90,259755.6453473789,6255645.972087968,15.210370118416671,1,0
355,90,259750.02296319176,6255645.689273526,15.210370118416671,1,0
356,90,259672.03768866925,6255690.507067601,15.02766582439114,1,0
357,90,259650.229493879,6255688.764791209,15.0,1,0
484,122,262281.18759396445,6254540.487823509,15.0,1,1
485,122,262275.9631354443,6254534.67365888,15.0,1,1
486,122,262268.0482666712,6254527.778987142,15.0,1,1
487,122,262940.3247061779,6254342.68739385,14.581059719730073,1,1
488,122,262955.1502599983,6254356.957619834,14.581059719730073,1,1
805,200,259690.44155116015,6246696.289828321,19.0,2,2
806,200,259690.49986228973,6246696.336284592,19.0,2,2
807,200,259690.38481185128,6246696.294210626,19.0,2,2
808,200,259690.28657305992,6246696.303551854,19.0,2,2
809,200,259694.4393969341,6246689.270831741,18.524707749213555,2,2
809,201,259692.56582529572,6246688.524821532,18.524707749213555,2,2
810,201,259693.30668438328,6246689.085631815,18.524707749213555,2,2
811,201,259697.7391652144,6246679.724421063,18.066363455540785,2,2
812,201,259697.111290724,6246679.4642724935,18.066363455540785,2,2
813,201,259697.26263930628,6246677.462892427,18.00007977747069,2,2
813,202,259701.59191157483,6246683.124708754,18.00007977747069,2,2
814,202,259699.9234820348,6246682.845294641,18.00007977747069,2,2
815,202,259699.03777748905,6246682.799816469,18.0,2,2
816,202,259697.35856047185,6246682.1104492415,18.0,2,2
817,202,259696.5337646645,6246681.010721498,18.0,2,2
872,216,259578.27565028364,6246806.148190909,18.0,2,3
873,216,259577.2699242501,6246806.729538178,18.0,2,3
874,216,259573.89918901064,6246805.933534879,18.0,2,3
875,216,259574.5409018809,6246806.26755104,18.0,2,3
876,216,259573.750481108,6246805.697467064,18.0,2,3
876,217,259576.9071412073,6246806.076843919,18.0,2,3
877,217,259577.44384962332,6246806.568046419,18.0,2,3
878,217,259565.9634246924,6246817.293358425,17.857052512866787,2,3
879,217,259493.8040978397,6246887.621625155,17.132590577192175,2,3
880,217,259493.5759362669,6246887.463618591,17.132590577192175,2,3
880,218,259526.13583948548,6246865.582409464,17.132590577192175,2,3
881,218,259526.39803827647,6246865.680383353,17.132590577192175,2,3
882,218,259512.748621681,6246882.957901001,17.002957669131774,2,3
883,218,259509.1661277178,6246884.100489093,17.0,2,3
884,218,259508.43871645143,6246885.875245471,17.0,2,3
951,236,260048.9510751521,6247076.273914311,17.0,2,4
952,236,260049.33992991588,6247078.242030257,17.0,2,4
953,236,260049.26051880245,6247078.508428232,17.0,2,4
954,236,260047.9669787377,6247078.449228683,17.0,2,4
955,236,260115.17074092524,6247142.845230918,16.77421176441978,2,4
955,237,260118.39510945044,6247125.708380721,16.77421176441978,2,4
956,237,260377.41122974944,6247369.904159899,16.11830719261231,2,4
957,237,260377.87461153427,6247377.910150543,16.11830719261231,2,4
958,237,260437.70707003365,6247436.070163947,16.001980736692396,2,4
958,238,260305.544490123,6247221.020258598,16.001980736692396,2,4
959,238,260306.5120670396,6247222.304455154,16.0,2,4
960,238,260312.54690162087,6247226.175644424,16.0,2,4
1063,265,258410.73173813015,6247250.9255189095,16.0,2,5
1064,265,258422.35053395308,6247250.4385449495,16.0,2,5
1065,265,258427.0200372695,6247249.788733786,16.0,2,5
1066,265,258430.04627042392,6247246.931625118,16.0,2,5
1067,265,258431.523474316,6247246.362079318,16.0,2,5
1068,265,258436.65276934605,6247250.647665437,16.0,2,5
1068,266,258363.65239481413,6247334.135791231,16.0,2,5
1069,266,257529.53005038472,6247588.192061114,15.320745800365016,2,5
1070,266,257035.96286628183,6247742.939059923,15.028634132644784,2,5
1071,266,257059.9294388721,6247747.041387374,15.028634132644784,2,5
1269,319,273480.1762055156,6250877.01990551,19.0,3,6
1270,319,273479.6950105592,6250877.918931402,19.0,3,6
1270,320,273493.2677353656,6250874.298475291,19.0,3,6
1271,320,273492.8695094754,6250874.370033708,19.0,3,6
1272,320,273374.95733856485,6250930.555140359,18.19072810519251,3,6
1273,320,273336.68882989587,6250949.139029449,18.008575098669386,3,6
1274,320,273335.34201785194,6250950.28229964,18.008575098669386,3,6
1274,321,273357.8862248314,6250939.118276543,18.008575098669386,3,6
1275,321,273355.6512233415,6250940.352135506,18.0,3,6
1276,321,273355.5397265846,6250941.461089154,18.0,3,6
1277,321,273352.1050763332,6250942.512842197,18.0,3,6
1278,321,273350.19631370186,6250943.102031483,18.0,3,6
1279,321,273347.0357496784,6250944.597896474,18.0,3,6
1340,340,273414.25689044833,6250670.92574463,18.0,3,7
1341,340,273414.31627793337,6250669.974150307,18.0,3,7
1342,340,273415.060825462,6250668.987478328,18.0,3,7
1343,340,273417.20005629776,6250668.25711349,18.0,3,7
1344,340,273417.64231879404,6250667.786726937,18.0,3,7
1345,340,273417.4337279412,6250666.492371063,18.0,3,7
1345,341,273430.74766400794,6250670.1381791895,18.0,3,7
1346,341,273428.7148279407,6250667.348201042,17.98285904857196,3,7
1347,341,273428.7338460698,6250666.479275689,17.98285904857196,3,7
1348,341,273308.9149149677,6250534.606504443,17.164884384741782,3,7
1349,341,273308.7205767012,6250535.0625905385,17.164884384741782,3,7
1349,342,273328.84333494224,6250557.608248772,17.164884384741782,3,7
1350,342,273296.9131506366,6250523.108418497,17.006505990568016,3,7
1351,342,273292.3912702076,6250519.692918826,17.0,3,7
1352,342,273292.8114247045,6250520.490498217,17.0,3,7
1353,342,273227.2674210368,6250449.965274499,16.711568197419766,3,7
1353,343,273226.2688100597,6250441.621302628,16.711568197419766,3,7
1354,343,273226.0886936747,6250442.905539547,16.711568197419766,3,7
1355,343,273035.3507962532,6250237.151988878,16.102672896038047,3,7
1356,343,273032.9066190552,6250237.714201187,16.102672896038047,3,7
1356,344,273411.697503919,6250361.626309481,16.102672896038047,3,7
1357,344,273393.3448748828,6250321.450372103,16.001247027308736,3,7
1358,344,273390.4515365094,6250319.93901522,16.001247027308736,3,7
1359,344,273381.0275226126,6250319.004506236,16.0,3,7
1360,344,273375.8689438802,6250316.45377446,16.0,3,7
1487,378,272560.42024146835,6251292.760604467,16.0,3,8
1488,378,272564.24550623924,6251293.080897097,16.0,3,8
1489,378,272565.6105641441,6251291.501883647,16.0,3,8
1490,378,272574.9680225847,6251302.416435474,16.0,3,8
1491,378,272578.200676796,6251309.564973334,16.0,3,8
1492,378,272578.1652766611,6251315.881027133,16.0,3,8
1492,379,272690.33419196773,6251231.4646216445,16.0,3,8
1493,379,272368.6925156234,6251412.252136594,15.590985368887676,3,8
1494,379,271826.88800862245,6251728.411553077,15.079973671479149,3,8
1495,379,271833.7802088861,6251728.580593017,15.079973671479149,3,8
1496,379,271746.93864045513,6251802.413795555,15.000316689005125,3,8
1496,380,271659.02386913786,6251746.693265447,15.000316689005125,3,8
1497,380,271663.51801624295,6251750.586664735,15.000316689005125,3,8
1498,380,271658.8010282413,6251753.207145921,15.0,3,8
1499,380,271644.08796676534,6251743.627889916,15.0,3,8
1499,381,271469.6307030778,6251718.812361176,15.0,3,8
1500,381,271468.70934280986,6251717.798126809,15.0,3,8
1501,381,271473.2924984999,6251735.642870104,15.0,3,8
1502,381,271473.1371616145,6251738.803049715,15.0,3,8
1503,381,271472.1581907022,6251737.599991849,15.0,3,8
1504,382,273057.84593288734,6251513.972077454,15.0,3,8
1505,382,273062.80960585765,6251512.5734304255,15.0,3,8
1506,382,273074.7207261537,6251516.5783953015,15.0,3,8
1507,382,273082.712135759,6251518.870724887,15.0,3,8
1507,383,273122.5787015876,6251440.451771983,15.0,3,8
1508,383,273115.20125880087,6251432.144153065,15.0,3,8
1509,383,273115.33137821563,6251429.42527919,15.0,3,8
1509,384,273589.63277339353,6251677.111275615,15.0,3,8
1510,384,273579.92915681424,6252049.387587941,14.542901679162894,3,8
1511,384,273539.56629401445,6252577.789328404,14.071979187906152,3,8
1512,384,273583.3857679328,6252611.12047471,14.071979187906152,3,8
1513,384,273586.3947941456,6252718.370365638,14.000155819478818,3,8
1513,385,273540.05869882926,6252764.212620907,14.000155819478818,3,8
1514,385,273549.1770073859,6252791.498052274,14.000155819478818,3,8
1515,385,273548.21064466395,6252795.852746565,14.0,3,8
1516,385,273527.2723532864,6252807.154478825,14.0,3,8
