id_pan,pourcentage,nbr_point_t
0,0.05555555555555555,18
2,0.3076923076923077,13
4,0.26666666666666666,15
5,0.25,12
7,0.047619047619047616,21
8,0.09090909090909091,11
10,0.2777777777777778,18
12,0.2857142857142857,14
14,0.18181818181818182,11
15,0.23076923076923078,13
16,0.5714285714285714,14
17,0.22916666666666666,48
18,0.6153846153846154,13
19,0.2857142857142857,14
20,0.6111111111111112,18
21,0.2,25
22,0.2727272727272727,11
23,0.14285714285714285,21
24,0.25,16
25,0.26666666666666666,15
