id_pan,pourcentage,nbr_point_t
1,0.5,18
3,0.7222222222222222,18
4,0.10344827586206896,29
5,0.2222222222222222,18
6,0.6,25
7,0.24242424242424243,33
8,0.4117647058823529,17
11,0.5714285714285714,14
13,0.45454545454545453,11
16,0.3333333333333333,15
17,0.45454545454545453,11
18,0.9285714285714286,14
19,0.16129032258064516,31
20,0.375,16
21,0.175,40
24,0.6,15
26,0.10344827586206896,29
27,0.037037037037037035,27
31,0.25,12
33,0.05263157894736842,38
34,0.19230769230769232,26
