id_pan,pourcentage,nbr_point_t
1,0.2727272727272727,11
3,0.2857142857142857,14
5,0.09090909090909091,33
14,0.09090909090909091,11
24,0.36,25
26,0.2727272727272727,11
29,0.13636363636363635,22
43,0.2222222222222222,18
