world_index,id_fixation,x,y,zoom,etape,id
192,53,260310.96063865672,6255378.503281124,19.0,1,1
193,53,260310.74005412884,6255378.152639114,19.0,1,1
194,53,260309.0081469495,6255377.787504748,19.0,1,1
195,53,260307.97315429864,6255377.514302668,19.0,1,1
196,53,260305.53015203483,6255376.974914041,19.0,1,1
196,54,260308.93257996265,6255365.937042633,19.0,1,1
197,54,260307.4805252012,6255365.629012767,19.0,1,1
198,54,260303.6147006232,6255362.943602015,19.0,1,1
199,54,260302.37950585803,6255362.446921635,19.0,1,1
200,54,260301.76162657284,6255361.801973292,19.0,1,1
201,55,260324.32678650547,6255355.784319821,19.0,1,1
202,55,260322.82838011943,6255354.922274427,19.0,1,1
203,55,260321.5537873277,6255354.201385361,19.0,1,1
204,55,260318.65071999017,6255353.438441551,19.0,1,1
205,55,260315.5602301237,6255352.856056369,19.0,1,1
206,56,260336.1025593745,6255341.583097397,19.0,1,1
207,56,260325.36579413305,6255344.454025701,19.0,1,1
208,56,260325.18841758836,6255340.532055518,19.0,1,1
208,57,260348.17412497307,6255341.719698437,19.0,1,1
209,57,260344.7875177619,6255341.67458761,19.0,1,1
210,57,260340.3647902894,6255339.124124923,19.0,1,1
211,57,260339.0368239352,6255337.16067959,19.0,1,1
212,57,260339.4134970888,6255333.760876346,19.0,1,1
215,58,260354.26299943225,6255336.725216927,19.0,1,1
218,59,260358.58273848132,6255335.879547512,19.0,1,1
219,60,260341.2101222754,6255335.897365039,19.0,1,1
220,60,260343.75020155008,6255336.85101597,19.0,1,1
221,60,260342.9792064304,6255338.37626931,19.0,1,1
222,60,260340.96346602653,6255340.998694048,19.0,1,1
223,60,260341.2046550731,6255345.031048327,19.0,1,1
224,60,260341.4639200573,6255344.496849271,19.0,1,1
224,61,260354.43952172657,6255335.1398991095,19.0,1,1
225,61,260355.44601658545,6255332.430347241,19.0,1,1
226,61,260354.66270317556,6255332.693400826,19.0,1,1
227,61,260354.01989686483,6255332.402746412,19.0,1,1
228,62,260358.60081441893,6255338.549447214,19.0,1,1
229,62,260358.43334717845,6255337.4493735,19.0,1,1
230,62,260357.3382665573,6255333.996982603,19.0,1,1
231,62,260356.57596770625,6255332.938925193,19.0,1,1
235,63,260344.849450913,6255333.217355284,19.0,1,1
236,63,260345.6447238279,6255332.22962617,19.0,1,1
237,63,260346.66123050096,6255331.663021127,19.0,1,1
238,63,260346.7035329788,6255331.89685935,19.0,1,1
239,63,260346.66808158884,6255332.211789423,19.0,1,1
240,63,260346.2853945127,6255332.810896556,19.0,1,1
240,64,260345.60621422168,6255341.574909408,19.0,1,1
241,64,260345.41329032043,6255341.505964996,19.0,1,1
242,64,260345.5271106384,6255340.695969077,19.0,1,1
243,64,260345.19338919283,6255340.250588567,19.0,1,1
244,64,260345.51687671905,6255339.953898874,19.0,1,1
244,65,260349.149883904,6255344.056946642,19.0,1,1
245,65,260349.2676337736,6255344.178459484,19.0,1,1
246,65,260349.35039354843,6255343.654255157,19.0,1,1
247,65,260349.09449431064,6255343.447575689,19.0,1,1
248,65,260349.10419859475,6255343.098317565,19.0,1,1
249,65,260349.37202316755,6255342.601156671,19.0,1,1
249,66,260341.60760496775,6255330.558891859,19.0,1,1
250,66,260342.07506784963,6255330.558565108,19.0,1,1
251,66,260342.4164604634,6255330.669948677,19.0,1,1
252,66,260342.5560620572,6255330.518566971,19.0,1,1
253,66,260343.4492662333,6255329.329982241,19.0,1,1
254,67,260314.82355878348,6255350.604955041,19.0,1,1
255,67,260315.6363438308,6255349.9693671465,19.0,1,1
256,67,260315.22809758384,6255350.033102766,19.0,1,1
257,67,260315.4477595213,6255348.679297473,19.0,1,1
257,68,260322.96089143527,6255357.494706297,19.0,1,1
258,68,260322.96656365765,6255357.307401228,19.0,1,1
259,68,260322.9075520428,6255357.807656646,19.0,1,1
259,69,260347.7190145514,6255334.63929772,19.0,1,1
260,69,260347.4048041841,6255334.610216903,19.0,1,1
261,69,260347.54895038976,6255334.518688248,19.0,1,1
262,69,260347.81520314192,6255333.94464482,19.0,1,1
263,69,260348.05008782083,6255333.679246318,19.0,1,1
264,69,260348.92801800056,6255333.511507853,19.0,1,1
264,70,260342.89682252568,6255332.125450338,19.0,1,1
265,70,260343.66445189892,6255331.755645358,19.0,1,1
266,70,260336.92240052976,6255335.933749697,19.0,1,1
267,70,260342.88465800055,6255331.675303112,19.0,1,1
268,70,260342.83090856796,6255331.691928959,19.0,1,1
269,70,260342.8010952304,6255331.811923372,19.0,1,1
269,71,260336.8741182994,6255342.65036149,19.0,1,1
270,71,260336.66879068292,6255342.522621163,19.0,1,1
271,71,260337.070202927,6255342.212438586,19.0,1,1
272,71,260337.09781229863,6255341.596763267,19.0,1,1
272,72,260341.5480637177,6255335.262584411,19.0,1,1
273,72,260341.35105649973,6255335.280594144,19.0,1,1
274,72,260341.1636168858,6255335.3825403815,19.0,1,1
275,72,260340.97896212805,6255335.601770923,19.0,1,1
276,73,260338.3504508561,6255334.049454932,19.0,1,1
277,73,260338.41624521883,6255333.956561612,19.0,1,1
278,73,260338.45285838924,6255333.704156258,19.0,1,1
279,73,260338.53925727063,6255333.702272637,19.0,1,1
279,74,260340.74935671635,6255339.736244425,19.0,1,1
280,74,260340.5901586193,6255340.135783725,19.0,1,1
281,74,260340.58346129648,6255340.254471134,19.0,1,1
282,74,260340.56324973295,6255339.850049794,19.0,1,1
283,74,260340.42588627516,6255339.771898699,19.0,1,1
283,75,260353.3997794437,6255329.789778226,19.0,1,1
284,75,260352.63127873503,6255329.896510401,19.0,1,1
285,75,260352.2367004939,6255329.721352772,19.0,1,1
285,76,260351.7411156902,6255338.747304411,19.0,1,1
286,76,260351.36217023063,6255338.336617144,19.0,1,1
287,76,260351.49707344745,6255337.786599507,19.0,1,1
288,76,260350.56178889857,6255338.121961113,19.0,1,1
288,77,260343.22627271945,6255328.223123643,19.0,1,1
289,77,260343.10657515904,6255328.531076626,19.0,1,1
290,77,260343.4630025791,6255328.074663472,19.0,1,1
291,77,260343.17144693132,6255327.892970828,19.0,1,1
292,77,260343.3541369133,6255327.036595521,19.0,1,1
293,77,260343.3774750331,6255326.607687093,19.0,1,1
293,78,260345.7261509722,6255326.184813945,19.0,1,1
294,78,260345.7184627189,6255326.121616503,19.0,1,1
295,78,260346.0973740085,6255325.788849683,19.0,1,1
296,78,260346.20931497563,6255325.44480035,19.0,1,1
296,79,260345.41585307152,6255325.382967573,19.0,1,1
297,79,260345.3822981174,6255325.269604279,19.0,1,1
298,80,260337.9453140805,6255340.424323869,19.0,1,1
299,80,260337.6582005346,6255340.4917306295,19.0,1,1
300,80,260337.9104094108,6255339.739838683,19.0,1,1
301,80,260336.7622456723,6255339.843764647,19.0,1,1
302,80,260337.1410031968,6255339.812550338,19.0,1,1
302,81,260339.26113299464,6255338.104681764,19.0,1,1
303,81,260338.67296453693,6255338.350667426,19.0,1,1
304,81,260332.2405618381,6255341.930164369,19.0,1,1
304,82,260335.39105424983,6255333.228387928,19.0,1,1
305,82,260336.61603218075,6255333.767718893,19.0,1,1
306,82,260342.01853356083,6255328.478892608,19.0,1,1
307,82,260342.11562765672,6255328.651762982,19.0,1,1
308,82,260342.54140312105,6255328.479892081,19.0,1,1
308,83,260338.6792176496,6255322.543561108,19.0,1,1
309,83,260338.98806332465,6255322.096566064,19.0,1,1
310,83,260339.4253882538,6255321.810505383,19.0,1,1
311,83,260339.12612726775,6255321.955505839,19.0,1,1
312,83,260339.7129630949,6255321.547163488,19.0,1,1
313,83,260339.9279949955,6255321.22145064,19.0,1,1
313,84,260356.109905795,6255326.465089216,19.0,1,1
314,84,260356.0208587375,6255326.242802595,19.0,1,1
315,84,260355.95258704876,6255326.330948418,19.0,1,1
316,84,260356.13623379107,6255326.930516847,19.0,1,1
317,85,260360.06101872888,6255336.5765068885,19.0,1,1
318,85,260360.13072555824,6255336.370365599,19.0,1,1
319,86,260356.73947122516,6255328.894423475,19.0,1,1
320,86,260356.1968684816,6255328.987182249,19.0,1,1
321,86,260356.66339168808,6255328.483178808,19.0,1,1
322,86,260356.4442423008,6255328.235155759,19.0,1,1
323,86,260356.4129254826,6255327.972352043,19.0,1,1
327,88,260340.81214411775,6255326.774791277,19.0,1,1
328,88,260341.39575087852,6255326.74968913,19.0,1,1
329,88,260339.01700532684,6255325.046702597,19.0,1,1
330,88,260340.91935253795,6255327.629167639,19.0,1,1
331,88,260341.0152165133,6255326.99740465,19.0,1,1
331,89,260339.18985434464,6255323.940439839,19.0,1,1
332,89,260339.34081746815,6255323.852966738,19.0,1,1
333,89,260339.3255947268,6255324.039118569,19.0,1,1
334,89,260339.50649078292,6255324.255773545,19.0,1,1
334,90,260359.8444833477,6255336.37405596,19.0,1,1
335,90,260359.2710592512,6255336.673801733,19.0,1,1
336,90,260359.80802394237,6255335.72828113,19.0,1,1
337,90,260357.98314015384,6255336.2422793,19.0,1,1
338,90,260358.5693267507,6255335.64845784,19.0,1,1
343,91,260345.1187106264,6255328.450561394,19.0,1,1
344,91,260344.65317835036,6255327.955668533,19.0,1,1
345,91,260344.9757603712,6255328.224911162,19.0,1,1
345,92,260348.50911070916,6255318.81210584,19.0,1,1
346,92,260348.52264203483,6255318.741027939,19.0,1,1
347,92,260348.6053334697,6255318.48237588,19.0,1,1
348,93,260346.4774641636,6255330.27961606,19.0,1,1
349,93,260346.3378454848,6255330.133174056,19.0,1,1
350,93,260346.42448355627,6255329.679759322,19.0,1,1
351,93,260346.5333150521,6255329.303150237,19.0,1,1
352,93,260346.17705848208,6255329.393775522,19.0,1,1
353,93,260339.2320543124,6255334.455433144,19.0,1,1
353,94,260335.68879467025,6255338.8085797895,19.0,1,1
354,94,260343.19763824737,6255334.463409707,19.0,1,1
355,94,260345.69645722967,6255334.576119499,19.0,1,1
356,94,260345.8304378561,6255334.829178355,19.0,1,1
357,94,260345.42403678995,6255335.074183765,19.0,1,1
357,95,260341.52306835217,6255338.542489345,19.0,1,1
358,95,260340.8995680996,6255339.001285857,19.0,1,1
359,95,260340.67409725965,6255339.153378726,19.0,1,1
360,95,260340.6634703852,6255338.637593037,19.0,1,1
361,95,260340.3248284576,6255338.589310807,19.0,1,1
362,95,260340.1062599605,6255337.725727762,19.0,1,1
362,96,260352.9218263674,6255331.869296961,19.0,1,1
363,96,260352.4556961161,6255331.868124503,19.0,1,1
364,96,260352.5846879205,6255331.149561134,19.0,1,1
364,97,260351.52950079108,6255338.404754288,19.0,1,1
365,97,260350.54396923605,6255337.877859073,19.0,1,1
366,97,260350.86691004207,6255337.776335689,19.0,1,1
367,98,260339.90400764532,6255334.187151548,19.0,1,1
368,98,260340.16870566184,6255333.730949821,19.0,1,1
369,98,260340.2122895152,6255333.039891179,19.0,1,1
369,99,260348.35080103247,6255332.066250789,19.0,1,1
370,99,260349.8749203543,6255330.622204624,19.0,1,1
371,99,260349.5801014701,6255330.649132731,19.0,1,1
372,99,260349.9808303139,6255330.421829524,19.0,1,1
373,99,260349.15178033977,6255330.804704536,19.0,1,1
377,101,260343.21919952644,6255338.122499291,19.0,1,1
378,101,260342.09167447663,6255338.144987431,19.0,1,1
379,101,260341.93263014464,6255338.071237862,19.0,1,1
380,101,260342.0559326416,6255337.890487029,19.0,1,1
381,101,260342.22731234875,6255337.611922394,19.0,1,1
381,102,260338.65374390385,6255338.574434037,19.0,1,1
382,102,260339.2957130492,6255337.640253606,19.0,1,1
383,102,260338.9417458701,6255337.823176372,19.0,1,1
384,102,260338.9352535674,6255338.305960234,19.0,1,1
384,103,260346.5990752448,6255331.70440315,19.0,1,1
385,103,260346.6460419296,6255332.031461443,19.0,1,1
386,103,260346.52509716363,6255332.3003773205,19.0,1,1
387,103,260346.4944295757,6255332.343796731,19.0,1,1
387,104,260346.37961832737,6255349.40810544,19.0,1,1
388,104,260346.81246698464,6255348.932183343,19.0,1,1
389,104,260347.14842656613,6255348.371440593,19.0,1,1
390,104,260345.78241190087,6255348.0729441615,19.0,1,1
391,104,260345.7207179399,6255347.814791839,19.0,1,1
391,105,260350.28414044663,6255351.905230871,19.0,1,1
392,105,260350.2709679061,6255352.103549362,19.0,1,1
393,105,260350.4002843256,6255351.838150861,19.0,1,1
394,105,260350.43652162584,6255350.956692627,19.0,1,1
396,106,260362.95038389065,6255345.946392536,19.0,1,1
397,106,260362.21067141916,6255344.748985535,19.0,1,1
398,106,260362.04563024963,6255343.881289275,19.0,1,1
398,107,260346.3044101257,6255348.771594954,19.0,1,1
399,107,260348.17308278763,6255346.24039134,19.0,1,1
400,107,260348.08072123877,6255345.796125627,19.0,1,1
400,108,260353.4825050485,6255343.29548282,19.0,1,1
401,108,260352.2995049804,6255343.271879883,19.0,1,1
402,108,260349.1758360299,6255342.748252175,19.0,1,1
403,108,260347.00439995548,6255340.327182789,19.0,1,1
404,108,260347.55851799384,6255339.164911106,19.0,1,1
