world_index,id_fixation,x,y,zoom,etape,id
1574,425,256225.37995548823,6255825.097640555,19.0,4,1
1574,426,256223.95453625292,6255832.959206242,19.0,4,1
1575,426,256223.5241990917,6255832.980464262,19.0,4,1
1576,426,256222.8815636311,6255833.212822495,19.0,4,1
1577,427,256201.07075802112,6255884.139235322,19.0,4,1
1578,427,256200.1310655404,6255884.510289645,19.0,4,1
1579,427,256197.8421700415,6255885.151682171,19.0,4,1
1580,427,256196.61249373367,6255886.570626188,19.0,4,1
1581,428,256204.52715748668,6255883.776368991,19.0,4,1
1582,428,256201.82403598836,6255884.802750798,19.0,4,1
1583,428,256200.1462541118,6255884.5669328505,19.0,4,1
1583,429,256216.53573066372,6255881.916830401,19.0,4,1
1584,429,256213.50215095625,6255881.178604324,19.0,4,1
1585,429,256211.44593617032,6255881.6931406725,19.0,4,1
1586,429,256210.38464969335,6255881.99121425,19.0,4,1
1593,432,256210.08714846312,6255862.717032473,19.0,4,1
1594,432,256209.8526396544,6255862.657583054,19.0,4,1
1615,438,256190.6258901276,6255867.40665552,19.0,4,1
1616,438,256189.37345659017,6255867.647663039,19.0,4,1
1617,438,256190.62917044896,6255867.184503444,19.0,4,1
1617,439,256206.42106470425,6255874.004060947,19.0,4,1
1618,439,256207.8518998868,6255874.201725938,19.0,4,1
1619,439,256208.67884840505,6255874.383841437,19.0,4,1
1620,439,256209.68780350493,6255874.136548772,19.0,4,1
1621,439,256212.81164330544,6255874.352185055,19.0,4,1
1621,440,256216.6213094648,6255872.085226704,19.0,4,1
1622,440,256218.2890453571,6255871.943109344,19.0,4,1
1623,440,256221.2316644863,6255871.443046132,19.0,4,1
1624,440,256222.482355353,6255870.826256016,19.0,4,1
1625,440,256225.69293573505,6255869.577433823,19.0,4,1
1626,441,256214.76189687676,6255865.94300431,19.0,4,1
1627,441,256214.81843116556,6255865.491896052,19.0,4,1
1628,441,256217.17570086324,6255865.213677388,19.0,4,1
1629,441,256218.6862717744,6255864.729894053,19.0,4,1
1676,454,256228.1132259271,6255964.888029878,17.03145575597445,4,1
1705,462,256236.1100344102,6255849.761527965,16.0,4,1
1706,462,256232.88247153105,6255843.36244103,16.0,4,1
1707,462,256233.35087408827,6255843.73193848,16.0,4,1
1677,454,256238.00945561356,6256051.493338222,16.16291269816516,4,4
1678,454,256243.7348921617,6256051.082948326,16.16291269816516,4,4
1679,454,256250.79929480384,6256069.9585975455,16.005148426830253,4,4
1716,465,256141.3967684445,6255990.519913421,16.0,4,4
1717,465,256143.1745659532,6255989.962053767,16.0,4,4
1718,465,256145.31620577507,6255990.7248822525,16.0,4,4
1719,465,256139.16396302424,6255993.264619827,16.0,4,4
1720,465,256139.7183373377,6255994.282237025,16.0,4,4
