world_index,id_fixation,x,y,zoom,etape,id
811,215,259655.20644033691,6246775.169115387,19.0,2,2
812,215,259655.0391439465,6246775.369048413,19.0,2,2
813,215,259654.81948200896,6246775.371969949,19.0,2,2
813,216,259650.09388861395,6246769.888323328,19.0,2,2
814,216,259649.69515871603,6246770.473591605,19.0,2,2
815,216,259649.9631541389,6246771.422610364,19.0,2,2
816,216,259649.82867804728,6246771.6973308725,19.0,2,2
1106,297,259664.1291987404,6246773.422793616,18.0,2,2
1107,297,259665.69124677815,6246773.254959047,18.0,2,2
1108,297,259667.56068826545,6246771.97659474,18.0,2,2
1109,297,259666.4860754829,6246771.202810493,18.0,2,2
1110,297,259663.705627242,6246769.652666434,18.0,2,2
816,217,259661.64096157663,6246746.661860428,19.0,2,1
817,217,259660.7643469425,6246746.622477351,19.0,2,1
818,217,259660.1129810432,6246746.269298218,19.0,2,1
818,218,259673.4854674296,6246751.300548798,19.0,2,1
819,218,259671.46622459928,6246750.725159926,19.0,2,1
820,218,259670.25462422904,6246750.274801272,19.0,2,1
821,218,259667.88806028743,6246748.968144193,19.0,2,1
822,219,259652.47367635116,6246756.912089513,19.0,2,1
823,219,259651.1060727802,6246756.736624354,19.0,2,1
825,220,259655.7938399693,6246753.733438874,19.0,2,1
826,220,259655.27196133955,6246754.276652406,19.0,2,1
827,220,259655.1911150855,6246754.638211736,19.0,2,1
828,220,259654.9878547549,6246754.404123644,19.0,2,1
828,221,259660.7008932258,6246750.474234561,19.0,2,1
829,221,259659.86852876024,6246750.643664442,19.0,2,1
830,221,259658.9292463197,6246751.397363127,19.0,2,1
831,221,259657.087311694,6246752.988408693,19.0,2,1
837,224,259671.48330960647,6246742.537016463,19.0,2,1
838,224,259672.3282657223,6246744.1207774095,19.0,2,1
843,226,259659.5176539675,6246742.639750747,19.0,2,1
844,226,259660.5686894401,6246744.076819821,19.0,2,1
845,226,259660.53489529583,6246745.300635972,19.0,2,1
846,226,259660.28986212268,6246745.839140449,19.0,2,1
847,226,259660.50140868177,6246747.358608378,19.0,2,1
847,227,259671.80520822704,6246747.54873888,19.0,2,1
848,227,259671.7850137485,6246748.638837086,19.0,2,1
849,227,259671.62549103636,6246750.861414994,19.0,2,1
850,227,259671.66828897936,6246751.872900811,19.0,2,1
851,228,259672.89536836607,6246749.107070929,19.0,2,1
852,228,259672.49528875263,6246751.182053596,19.0,2,1
864,233,259656.82290412267,6246740.736139245,19.0,2,1
865,233,259657.2565386903,6246736.94283198,19.0,2,1
866,233,259657.015964704,6246730.569058619,19.0,2,1
867,233,259655.11214818223,6246726.892612804,19.0,2,1
867,234,259657.3141151645,6246740.656758031,19.0,2,1
868,234,259656.16477256053,6246741.795753527,19.0,2,1
869,234,259654.97227322837,6246747.324337989,19.0,2,1
870,234,259655.8840829773,6246748.103004277,19.0,2,1
871,234,259660.83543765743,6246742.475241348,19.0,2,1
871,235,259668.64518238127,6246721.224332781,19.0,2,1
872,235,259671.8635706116,6246715.94354072,19.0,2,1
873,235,259676.4007334623,6246706.677677139,19.0,2,1
874,235,259676.7740066995,6246706.171405663,19.0,2,1
875,235,259673.66180178887,6246712.279703639,19.0,2,1
875,236,259661.07363682776,6246746.271431708,19.0,2,1
876,236,259659.33399014012,6246749.769606152,19.0,2,1
877,236,259656.9028107013,6246751.159527013,19.0,2,1
878,236,259655.6014457033,6246746.913766045,19.0,2,1
878,237,259650.44602769724,6246755.554151785,19.0,2,1
879,237,259649.86515453763,6246753.058275695,19.0,2,1
880,237,259649.0286042453,6246749.451543115,19.0,2,1
881,237,259648.36493714087,6246748.789161658,19.0,2,1
882,237,259647.1859178793,6246747.697852552,19.0,2,1
886,239,259696.07596442796,6246709.264447602,19.0,2,1
887,239,259697.2305008741,6246705.2623466,19.0,2,1
888,239,259697.6350909295,6246703.001923266,19.0,2,1
889,239,259698.1410292476,6246700.5037407,19.0,2,1
889,240,259700.62324160288,6246725.419851013,19.0,2,1
890,240,259701.49250968397,6246725.010047895,19.0,2,1
891,240,259704.39764430735,6246724.134105983,19.0,2,1
891,241,259698.9441612658,6246731.3967375215,19.0,2,1
892,241,259700.5544402789,6246731.9910587175,19.0,2,1
893,241,259705.7842293213,6246733.354435884,19.0,2,1
