world_index,id_fixation,x,y,zoom,etape,id
1610,408,256228.40381382665,6255886.465969841,19.0,4,1
1611,408,256228.8453416676,6255885.754614211,19.0,4,1
1612,408,256229.18080578384,6255885.595640354,19.0,4,1
1613,408,256228.8548921866,6255885.407547238,19.0,4,1
1614,408,256228.43359299417,6255884.870099896,19.0,4,1
1615,408,256227.1851402634,6255884.113614218,19.0,4,1
1615,409,256236.986552616,6255865.326098871,19.0,4,1
1616,409,256237.0948373916,6255864.912393964,19.0,4,1
1617,409,256236.31892178985,6255864.49847763,19.0,4,1
1618,409,256234.5792067622,6255863.427984471,19.0,4,1
1619,409,256234.61771636843,6255862.649933242,19.0,4,1
1620,410,256235.7892523968,6255859.887024897,19.0,4,1
1621,410,256235.730343292,6255858.681353024,19.0,4,1
1622,410,256235.83071770924,6255857.905473729,19.0,4,1
1623,410,256235.67396276823,6255857.812080672,19.0,4,1
1624,410,256234.6732084718,6255857.285781297,19.0,4,1
1625,411,256256.96574294465,6255810.686240509,19.0,4,1
1626,411,256256.81577075148,6255810.351215264,19.0,4,1
1632,413,256242.53660011824,6255834.182176684,19.0,4,1
1633,413,256242.63635947523,6255833.538554564,19.0,4,1
1634,413,256242.61071487944,6255831.010560797,19.0,4,1
1634,414,256238.1498195009,6255836.59686482,19.0,4,1
1635,414,256238.0764052249,6255835.535712888,19.0,4,1
1636,414,256238.1244824352,6255833.967559096,19.0,4,1
1638,415,256171.1448815237,6255831.256065943,19.0,4,1
1639,415,256171.1790857081,6255830.460004983,19.0,4,1
1640,415,256169.43464667603,6255828.414372223,19.0,4,1
1641,415,256169.1419292477,6255826.012388926,19.0,4,1
1642,415,256168.81852714656,6255823.505249545,19.0,4,1
1643,415,256168.83935377037,6255822.654044588,19.0,4,1
1654,418,256182.8748238609,6255825.125779563,19.0,4,1
1655,418,256183.02945171852,6255825.249041483,19.0,4,1
1656,418,256184.05508178548,6255825.7277505705,19.0,4,1
1666,422,256250.1302280166,6255835.235983932,17.0,4,1
1667,422,256249.76344708216,6255831.356337584,17.0,4,1
1668,422,256247.02383200845,6255829.269668772,17.0,4,1
1669,422,256243.56063271,6255830.261069028,17.0,4,1
1669,423,256267.1227028125,6255845.012520514,17.0,4,1
1670,423,256266.3243545963,6255845.260851095,17.0,4,1
1671,423,256267.15154230464,6255845.594521284,17.0,4,1
1672,423,256265.62933650365,6255847.592006358,17.0,4,1
1673,423,256266.06227058597,6255849.410047601,17.0,4,1
1681,426,256246.0708986472,6255876.22229259,17.0,4,1
1682,426,256245.09630149676,6255877.819757848,17.0,4,1
1683,426,256244.68762812464,6255876.810597728,17.0,4,1
1684,426,256245.46670445276,6255876.442330398,17.0,4,1
1685,426,256247.90439327928,6255875.47876162,17.0,4,1
1686,426,256248.77361010533,6255875.70433497,17.0,4,1
1686,427,256231.8629383239,6255876.700425059,17.0,4,1
1687,427,256231.04217457827,6255875.98303415,17.0,4,1
1688,427,256230.89380837575,6255874.7398436,17.0,4,1
1689,427,256231.92471770992,6255872.908347915,17.0,4,1
1690,427,256232.9134612463,6255873.316055983,17.0,4,1
1690,428,256270.0236003541,6255912.997206772,17.0,4,1
1691,428,256269.97979439568,6255913.612882091,17.0,4,1
1692,428,256270.0880450013,6255913.680154307,17.0,4,1
1693,428,256268.8446665177,6255913.364013334,17.0,4,1
1694,428,256267.6068235764,6255912.64377777,17.0,4,1
1695,428,256266.75906551935,6255912.053243039,17.0,4,1
1695,429,256263.0693873656,6255928.706999025,17.0,4,1
1696,429,256263.97789970817,6255927.863059467,17.0,4,1
1697,429,256264.58776612495,6255925.152181376,17.0,4,1
1698,429,256263.0637834832,6255923.655047823,17.0,4,1
1699,429,256255.23023934435,6255917.146787692,17.0,4,1
1699,430,256261.94854255355,6255928.250470548,17.0,4,1
1700,430,256263.9549374585,6255928.219948183,17.0,4,1
1701,430,256261.6850234026,6255924.55242074,17.0,4,1
1702,430,256261.4480885228,6255923.328373943,17.0,4,1
1703,430,256261.7088057326,6255922.099099132,17.0,4,1
1703,431,256247.37202445508,6255908.217342852,17.0,4,1
1704,431,256246.614201876,6255907.638571148,17.0,4,1
1705,431,256247.7748889248,6255905.438577483,17.0,4,1
1706,431,256248.97268460915,6255904.72410811,17.0,4,1
1707,431,256253.8595433871,6255905.254213171,17.0,4,1
1708,431,256256.58460203468,6255905.077383347,17.0,4,1
1710,432,255847.8506806686,6255798.815882637,17.0,4,4
1711,432,255853.9646530033,6255794.632934699,17.0,4,4
1712,432,255855.1935092308,6255792.226665201,17.0,4,4
1713,432,255857.5985656936,6255788.15996365,17.0,4,4
1714,432,255859.3604741456,6255785.675889029,17.0,4,4
1715,433,255868.1085103796,6255821.973593332,17.0,4,4
1716,433,255868.86189085685,6255820.064984466,17.0,4,4
1717,433,255871.87988903775,6255819.760452756,17.0,4,4
1717,434,255906.62816258095,6255845.391858929,17.0,4,4
1718,434,255908.65208670328,6255846.270472509,17.0,4,4
1719,434,255913.27593888048,6255845.92711512,17.0,4,4
1720,434,255915.79525987143,6255844.065327715,17.0,4,4
1721,434,255920.8650307364,6255840.340061491,17.0,4,4
1892,477,256096.83380185204,6255984.00840813,15.0,4,4
1893,477,256099.40174677345,6255991.342079129,15.0,4,4
1755,442,255658.11834419347,6256109.864003061,17.0,4,2
1756,442,255658.9311634108,6256110.568093293,17.0,4,2
1757,442,255660.0940373405,6256111.130181488,17.0,4,2
1757,443,255618.3288317473,6256132.59101781,17.0,4,2
1758,443,255620.1691603823,6256133.787079366,17.0,4,2
1759,443,255622.40707421972,6256135.378932199,17.0,4,2
1760,443,255625.02673545797,6256135.817162634,17.0,4,2
1761,443,255626.65022118163,6256136.021208875,17.0,4,2
1796,451,255794.52147817044,6256150.458567131,16.0,4,2
1797,451,255790.96232947163,6256150.178714714,16.0,4,2
1943,491,255945.3553944616,6256271.01842001,15.0,4,2
1944,491,255938.8442298796,6256314.491801708,15.0,4,2
1946,492,255933.2914658612,6256279.469347969,15.0,4,2
1947,492,255912.8239006019,6256333.828681191,15.0,4,2
