world_index,id_fixation,x,y,zoom,etape,id
1195,322,273225.8786332958,6250837.627338194,17.0,3,6
1196,322,273224.2806896579,6250838.45482489,17.0,3,6
1197,322,273222.6722899956,6250837.899041064,17.0,3,6
1198,322,273221.5459950663,6250838.561537845,17.0,3,6
1199,322,273218.3303062671,6250841.863181315,17.0,3,6
1199,323,273213.3113291285,6250841.555113008,17.0,3,6
1200,323,273210.8971321868,6250843.733195151,17.0,3,6
1201,323,273210.96321699466,6250847.431706253,17.0,3,6
1202,323,273214.0538777112,6250848.990960892,17.0,3,6
1203,323,273213.51088201255,6250848.977045154,17.0,3,6
1204,323,273209.4428392894,6250849.37006866,17.0,3,6
1204,324,273219.9197415714,6250866.003373892,17.0,3,6
1205,324,273218.308727903,6250867.114941545,17.0,3,6
1205,325,273072.4781540533,6250925.151643173,17.0,3,6
1206,325,273071.5634740231,6250926.927475906,17.0,3,6
1207,325,273070.2697716508,6250926.354777922,17.0,3,6
1208,325,273054.1718980152,6250924.072484639,17.0,3,6
1209,325,273053.7019834348,6250924.870217795,17.0,3,6
1210,326,273057.81046637,6250938.041271946,17.0,3,6
1211,326,273052.5057168585,6250940.418172318,17.0,3,6
1212,326,273052.0453100846,6250941.02908092,17.0,3,6
1213,326,273052.80593460496,6250943.163263136,17.0,3,6
1214,326,273052.87123350246,6250944.57967003,17.0,3,6
1214,327,273067.82211827853,6250927.995569618,17.0,3,6
1215,327,273070.2778830427,6250928.885638696,17.0,3,6
1216,327,273073.8195794067,6250927.919302146,17.0,3,6
1258,339,273384.6355316676,6251217.504029764,17.0,3,6
1259,339,273384.4860378546,6251218.312715548,17.0,3,6
1260,339,273384.21083255875,6251217.986810493,17.0,3,6
1261,339,273380.78070983425,6251218.554664877,17.0,3,6
1262,339,273380.30373060337,6251219.2426097775,17.0,3,6
1268,341,273361.8015881238,6251344.097224364,17.0,3,6
1351,365,273181.9996722384,6251036.324332543,16.0,3,6
1352,365,273167.1432333821,6251011.792500347,16.0,3,6
1353,365,273147.466936312,6250977.523828013,16.0,3,6
1354,365,273129.13527031214,6250948.755153223,16.0,3,6
1375,371,273101.89077976707,6251049.653007276,16.0,3,6
1376,371,273099.1519847737,6251047.836734331,16.0,3,6
1377,371,273094.4454069917,6251042.17126052,16.0,3,6
1378,371,273092.4938891299,6251042.080385367,16.0,3,6
1379,371,273093.83745409566,6251042.192480099,16.0,3,6
1379,372,273146.4628299373,6251032.584316263,16.0,3,6
1380,372,273148.90953964763,6251028.850592961,16.0,3,6
1381,372,273145.97419873154,6251023.279684665,16.0,3,6
1382,372,273141.477834878,6251014.39959841,16.0,3,6
1383,372,273142.6023017115,6251014.183097199,16.0,3,6
1445,387,272976.2754841135,6250843.001474117,15.0,3,6
1446,387,272965.8659309298,6250828.502658631,15.0,3,6
1447,387,272946.11866957386,6250799.557769077,15.0,3,6
1448,388,273137.9500871179,6250982.9279905725,15.0,3,6
1449,388,273105.13320529804,6250951.03127307,15.0,3,6
1450,388,273104.7302724884,6250930.491797015,15.0,3,6
1451,388,273107.22851058043,6250915.641628357,15.0,3,6
1452,389,273003.3442861127,6250940.129176214,15.0,3,6
1453,389,272999.1528554676,6250935.285884204,15.0,3,6
1454,389,273005.8179217944,6250919.915989627,15.0,3,6
1455,389,273019.8516833843,6250914.278347293,15.0,3,6
1456,389,273029.19144175743,6250914.252207232,15.0,3,6
1512,409,273002.32689443615,6251025.643510966,15.0,3,6
1513,409,272991.59559639695,6251025.695791088,15.0,3,6
1514,409,272986.9307060325,6251050.564447368,15.0,3,6
1515,409,272992.7767854544,6251053.426015223,15.0,3,6
1516,409,272995.94803614984,6251060.0357602965,15.0,3,6
1562,423,273023.8386953352,6250955.812876816,15.0,3,6
1563,423,273005.6627079209,6250949.008772701,15.0,3,6
1564,423,272978.5842016376,6250942.709940588,15.0,3,6
1565,423,272976.2117091985,6250940.330733742,15.0,3,6
1566,423,272970.14065440185,6250933.092397083,15.0,3,6
1566,424,272986.4178824565,6250987.720511638,15.0,3,6
1567,424,272976.1553970148,6250978.971740749,15.0,3,6
1568,424,272958.49934053945,6250968.627042253,15.0,3,6
1569,424,272925.7759478789,6250939.761956767,15.0,3,6
1570,424,272914.08542919584,6250926.062719618,15.0,3,6
1388,374,272189.9137343952,6251514.040724519,16.0,3,2
1389,374,272177.99991098593,6251533.401488228,15.98285904857196,3,2
1478,398,275388.8490494008,6249268.910793346,15.0,3,4
1479,398,275393.6656546292,6249266.726406836,15.0,3,4
1480,398,275408.1459590791,6249254.518715873,15.0,3,4
1481,398,275410.66223893873,6249258.339931497,15.0,3,4
1481,399,275220.3358055085,6249421.2115784455,15.0,3,4
1482,399,275223.986803206,6249419.926102504,15.0,3,4
1483,399,275240.14621305105,6249408.888077331,15.0,3,4
1484,399,275242.3557828616,6249407.131003936,15.0,3,4
1485,399,275248.6269372624,6249402.547882416,15.0,3,4
1485,400,275275.625349032,6249432.267132836,15.0,3,4
1486,400,275290.682844253,6249417.224142786,15.0,3,4
1487,400,275293.78712172026,6249408.900378536,15.0,3,4
1488,400,275289.25153069024,6249401.439697594,15.0,3,4
1488,401,275396.2025822895,6249414.906749495,15.0,3,4
1489,401,275385.7050071488,6249402.096735716,15.0,3,4
1490,401,275383.31091926055,6249396.160789156,15.0,3,4
1491,401,275383.5522962422,6249391.702371104,15.0,3,4
1492,401,275383.2425792318,6249395.248501027,15.0,3,4
1492,402,274957.5268441143,6249495.980148712,15.0,3,4
