world_index,id_fixation,x,y,zoom,etape,id
124,24,260311.58166158324,6255353.526010755,19.0,1,1
125,24,260310.73245130063,6255353.755620439,19.0,1,1
126,24,260307.6634543732,6255353.334092734,19.0,1,1
127,24,260303.43289906165,6255352.20732156,19.0,1,1
128,24,260299.3865884677,6255351.47866736,19.0,1,1
129,25,260299.6980139788,6255343.415323467,19.0,1,1
130,25,260297.84456405824,6255343.584561142,19.0,1,1
133,27,260289.66781629488,6255378.540953564,19.0,1,1
134,27,260288.7595602274,6255377.809224063,19.0,1,1
135,27,260286.14095825967,6255375.297875363,19.0,1,1
137,28,260287.30333672412,6255298.4870551685,19.0,1,1
138,28,260286.20675262235,6255297.074684608,19.0,1,1
146,30,260308.16384006396,6255377.799594525,19.0,1,1
147,30,260307.9728638535,6255376.805541823,19.0,1,1
148,30,260306.75241344955,6255372.902926818,19.0,1,1
149,31,260327.46670329772,6255371.901301186,19.0,1,1
150,31,260326.8757841539,6255371.062839508,19.0,1,1
151,31,260326.059137895,6255368.275194208,19.0,1,1
152,31,260326.004500042,6255366.898958437,19.0,1,1
168,36,260291.4877112613,6255364.860302768,19.0,1,1
169,36,260291.13058335587,6255364.208684864,19.0,1,1
170,36,260290.6098152516,6255363.724517117,19.0,1,1
171,36,260290.81234092687,6255364.098762063,19.0,1,1
172,36,260290.5144296564,6255364.828473399,19.0,1,1
172,37,260279.0902833205,6255353.576272711,19.0,1,1
173,37,260278.90808880376,6255353.64940722,19.0,1,1
174,37,260279.32366451877,6255353.699880603,19.0,1,1
175,37,260279.3197520521,6255354.206844022,19.0,1,1
176,37,260278.3048342847,6255354.706445937,19.0,1,1
177,38,260278.23769020644,6255348.851053051,19.0,1,1
178,38,260278.9274461169,6255348.781320594,19.0,1,1
179,38,260278.97524996704,6255348.867179162,19.0,1,1
180,38,260277.7567130839,6255348.998321542,19.0,1,1
181,38,260277.5635499925,6255349.057713298,19.0,1,1
181,39,260275.7331477467,6255350.209894149,19.0,1,1
182,39,260275.6157737473,6255350.847211901,19.0,1,1
191,42,260278.1207945872,6255350.871795091,19.0,1,1
192,42,260278.00617127397,6255351.527776077,19.0,1,1
193,42,260277.6539125956,6255351.849740902,19.0,1,1
194,42,260277.1593699773,6255352.583757659,19.0,1,1
195,42,260277.27544551625,6255352.832607197,19.0,1,1
201,44,260292.7833698669,6255356.6163425855,19.0,1,1
202,44,260292.5688676016,6255355.778130776,19.0,1,1
203,44,260292.98358906625,6255355.471504017,19.0,1,1
