world_index,id_fixation,x,y,zoom,etape,id
1876,569,256230.34637914467,6255810.33441643,19.0,4,1
1877,569,256229.32572081487,6255809.9689745335,19.0,4,1
1877,570,256238.2192529701,6255818.731651551,19.0,4,1
1878,570,256237.71353675716,6255818.593916494,19.0,4,1
1879,570,256237.06717676492,6255818.294593575,19.0,4,1
1880,570,256237.26138204173,6255818.199336117,19.0,4,1
1881,570,256237.9402718876,6255817.94197184,19.0,4,1
1881,571,256231.75449126767,6255826.384096749,19.0,4,1
1882,571,256232.46252813583,6255826.5098765725,19.0,4,1
1883,571,256232.1378617441,6255826.80764262,19.0,4,1
1884,571,256231.1041162988,6255827.103063751,19.0,4,1
1885,571,256230.51487148565,6255827.324101031,19.0,4,1
1885,572,256237.7648088637,6255822.651142272,19.0,4,1
1886,572,256237.2285617429,6255822.447230576,19.0,4,1
1887,572,256236.36404329384,6255822.158459784,19.0,4,1
1888,572,256235.16510291395,6255822.01472789,19.0,4,1
1893,573,256258.5797123193,6255829.937011556,19.0,4,1
1894,573,256258.16739984063,6255830.208983514,19.0,4,1
1895,573,256257.89496231597,6255830.686481702,19.0,4,1
1895,574,256242.41627041256,6255827.3778419215,19.0,4,1
1896,574,256242.04424438087,6255827.800522864,19.0,4,1
1897,574,256241.25958125544,6255828.060059072,19.0,4,1
1898,574,256241.38385759777,6255828.01688953,19.0,4,1
1902,577,256264.51300578585,6255833.929906712,18.012153249151012,4,1
1903,577,256264.7398334596,6255833.6299022045,18.0,4,1
1904,577,256264.6747737522,6255832.580032784,18.0,4,1
1905,577,256264.49797809776,6255831.864141083,18.0,4,1
1906,577,256263.39353489265,6255831.438980679,18.0,4,1
1923,582,256199.2086482031,6255832.877568184,18.0,4,1
1924,582,256199.63707184352,6255832.334892829,18.0,4,1
1925,582,256200.41570396145,6255831.284100818,18.0,4,1
1925,583,256224.08622968956,6255821.281798679,18.0,4,1
1926,583,256224.65932917089,6255820.465844364,18.0,4,1
1927,583,256223.29280862305,6255818.604257788,17.800841406675,4,1
1928,583,256225.1123280926,6255816.91878092,17.800841406675,4,1
1928,584,256257.60022226165,6255815.395708611,17.800841406675,4,1
1933,586,256214.81795815728,6255932.313912173,16.0,4,1
1934,586,256218.6268213213,6255927.124956298,16.0,4,1
1940,589,256156.6020946014,6256031.383205743,16.0,4,4
1941,589,256163.16752116624,6256027.165891312,16.0,4,4
1942,589,256167.61837056055,6256024.139333542,16.0,4,4
1943,589,256159.2070798184,6256026.727968407,16.0,4,4
1943,590,256181.37795195504,6256017.514827022,16.0,4,4
1944,590,256177.41053992425,6256019.653084013,16.0,4,4
1945,590,256177.89001356615,6256023.936978717,16.0,4,4
1946,590,256181.11484284425,6256025.479549847,16.0,4,4
1947,590,256181.9410737921,6256027.447127615,16.0,4,4
