world_index,id_fixation,x,y,zoom,etape,id
1973,483,256231.0009057703,6255907.745248064,19.0,4,1
1974,483,256231.4389311848,6255908.541693437,19.0,4,1
1975,483,256231.2711905841,6255908.655133613,19.0,4,1
1977,484,256243.345814399,6255900.430932242,19.0,4,1
1978,484,256243.8172410025,6255900.802467081,19.0,4,1
1979,484,256243.99941843425,6255900.4982044585,19.0,4,1
1980,484,256243.49098570517,6255900.444232921,19.0,4,1
1983,485,256209.4462727582,6255905.397178642,19.0,4,1
1984,485,256209.4543027116,6255904.658664257,19.0,4,1
1985,485,256209.483825604,6255904.812813735,19.0,4,1
1988,487,256199.48950643523,6255895.348958411,19.0,4,1
1989,487,256199.0344814386,6255895.958694555,19.0,4,1
1990,488,256220.21992453025,6255905.222270881,19.0,4,1
1991,488,256219.62229097856,6255906.427846651,19.0,4,1
2028,496,256258.7172202609,6255912.963459683,17.0,4,1
2029,496,256259.02809905185,6255913.589129731,17.0,4,1
2030,496,256260.25227398737,6255914.322665972,17.0,4,1
2041,499,256242.37588925927,6255897.398283472,17.0,4,1
2042,499,256242.9809718741,6255897.993277391,17.0,4,1
2025,495,256215.26813344363,6256039.399551948,17.0,4,4
2026,495,256216.15696385797,6256040.997632265,17.0,4,4
2027,495,256218.165887344,6256038.829929265,17.0,4,4
2046,500,256079.8378099912,6255946.715660221,17.0,4,4
2047,500,256077.59673542745,6255946.4474170655,17.0,4,4
2048,500,256077.03142670935,6255947.607805126,17.0,4,4
2084,509,256175.9842959605,6255981.016186592,16.0,4,4
2085,509,256177.28480670816,6255980.753709626,16.0,4,4
2086,509,256177.76209346915,6255981.617100465,16.0,4,4
2439,590,256243.91166943064,6256057.664213506,16.0,4,4
2440,590,256226.8183247523,6256065.246368849,16.0,4,4
2093,511,255707.78006147023,6256199.497584268,16.0,4,2
2094,511,255708.5271546649,6256200.020539254,16.0,4,2
2292,552,256595.7799269172,6256900.761758208,13.0,4,2
