world_index,id_fixation,x,y,zoom,etape,id
2718,524,256209.31114743632,6255807.39768629,19.0,4,1
2719,524,256209.17906324568,6255807.189526834,19.0,4,1
2720,524,256209.82062235088,6255807.9858953245,19.0,4,1
2721,524,256210.1187044714,6255807.551278369,19.0,4,1
2722,524,256210.3334117568,6255808.072984013,19.0,4,1
2723,524,256210.1894022312,6255807.338131159,19.0,4,1
2723,525,256209.46129047955,6255810.203283661,19.0,4,1
2724,525,256208.7366298994,6255810.273044949,19.0,4,1
2725,525,256208.87554809288,6255809.600159416,19.0,4,1
2726,525,256209.42894856093,6255810.266029418,19.0,4,1
2727,525,256209.35845582123,6255810.456371347,19.0,4,1
2728,525,256209.09719189123,6255809.393326183,19.0,4,1
2729,526,256192.77057108076,6255824.36308562,19.0,4,1
2730,526,256192.32506243317,6255824.45930411,19.0,4,1
2731,526,256191.9878043911,6255823.737915308,19.0,4,1
2732,526,256191.91018720344,6255823.821294415,19.0,4,1
2733,526,256193.1407861017,6255824.147257132,19.0,4,1
2734,526,256192.75702267003,6255823.995183483,19.0,4,1
2735,526,256192.4629896962,6255824.751592278,19.0,4,1
2735,527,256194.0491105092,6255818.309547228,19.0,4,1
2736,527,256194.1551400638,6255817.591272169,19.0,4,1
2737,527,256193.1636629263,6255817.218641755,19.0,4,1
2738,527,256193.40396355247,6255817.296754408,19.0,4,1
2739,527,256194.4472253468,6255818.117360117,19.0,4,1
2739,528,256199.6105366262,6255839.153420448,19.0,4,1
2740,528,256199.4169976647,6255839.391429548,19.0,4,1
2741,528,256199.4636568193,6255839.104811467,19.0,4,1
2742,528,256198.90678809484,6255839.32711731,19.0,4,1
2742,529,256192.77600411305,6255836.978048416,19.0,4,1
2743,529,256193.5080625013,6255837.464676404,19.0,4,1
2744,529,256193.49077247403,6255837.707336897,19.0,4,1
2745,529,256193.6075655832,6255837.871077471,19.0,4,1
2746,529,256193.61286193543,6255837.948382856,19.0,4,1
2747,529,256193.52056872656,6255838.08481091,19.0,4,1
2769,534,256242.92183286045,6255794.381925244,19.0,4,1
2770,534,256242.7851357179,6255793.076306079,19.0,4,1
2771,534,256241.571929357,6255792.995060463,19.0,4,1
2772,534,256243.48196482132,6255793.314007648,19.0,4,1
2782,536,256239.3729522509,6255836.156443234,19.0,4,1
2783,536,256238.54144203576,6255835.7364724,19.0,4,1
2784,536,256238.44581725053,6255834.815112132,19.0,4,1
2785,536,256239.5452374635,6255835.701337082,19.0,4,1
2786,537,256212.37178979523,6255832.776245035,19.0,4,1
2787,537,256192.4908952456,6255810.42818068,18.28182025488812,4,1
2788,537,256192.4917665512,6255810.641741898,18.28182025488812,4,1
