world_index,id_fixation,x,y,zoom,etape,id
2343,586,273604.3751976165,6250806.74904027,19.0,3,1
2344,586,273604.6360685914,6250806.833168982,19.0,3,1
2366,592,273614.4582733977,6250812.715662961,19.0,3,1
2367,592,273615.63192796696,6250812.76999969,19.0,3,1
2368,592,273616.4468315551,6250813.122371557,19.0,3,1
2369,592,273616.8726924445,6250814.037062265,19.0,3,1
2370,592,273616.8208394476,6250814.009672863,19.0,3,1
2371,592,273617.1634792669,6250814.079866615,19.0,3,1
2375,594,273609.88131956523,6250803.519627939,19.0,3,1
2376,594,273610.3370963022,6250803.492584509,19.0,3,1
2377,594,273610.82466823753,6250803.595530219,19.0,3,1
2378,594,273610.92524767487,6250803.971197493,19.0,3,1
2379,594,273611.0415965739,6250803.678563355,19.0,3,1
2380,594,273609.75002128497,6250803.237430604,19.0,3,1
2408,602,273610.9248718047,6250805.945752352,19.0,3,1
2409,602,273606.72969954304,6250804.437240183,19.0,3,1
2410,602,273604.2602838581,6250803.728171809,19.0,3,1
2411,602,273603.98155905074,6250804.00085493,19.0,3,1
2412,602,273608.53608026874,6250802.733657811,19.0,3,1
2412,603,273605.60936728126,6250805.865813739,19.0,3,1
2413,603,273606.314140913,6250804.538994215,19.0,3,1
2414,603,273606.7634082622,6250804.075719296,19.0,3,1
2415,603,273607.55357276,6250805.611332556,19.0,3,1
2416,603,273606.8297835152,6250806.25964451,19.0,3,1
2416,604,273618.18837467855,6250817.000307269,19.0,3,1
2417,604,273618.5110762944,6250817.1094996855,19.0,3,1
2418,604,273619.5238926059,6250817.339186251,19.0,3,1
2419,604,273620.1496139094,6250817.112036809,19.0,3,1
2436,608,273647.82055990223,6250793.115845216,19.0,3,1
2449,612,273646.9864050497,6250817.555491474,18.0,3,1
2450,612,273633.0958780982,6250808.057512827,17.5337333265161,3,1
2451,612,273633.38053566223,6250808.502024732,17.5337333265161,3,1
2452,612,273616.0161407369,6250795.2583812205,17.070071794497384,3,1
2452,613,273614.3027720347,6250804.5453454135,17.070071794497384,3,1
2453,613,273611.03793602285,6250801.70207939,17.00012668572824,3,1
2454,613,273614.4037285709,6250802.168638508,17.00012668572824,3,1
2458,615,273271.5160771788,6250922.942075067,17.0,3,6
2459,615,273272.07362930366,6250922.209461416,17.0,3,6
2460,615,273270.326789828,6250921.663595436,17.0,3,6
2461,615,273271.75458387926,6250922.608020464,17.0,3,6
2462,615,273271.41261037526,6250923.125132377,17.0,3,6
2463,615,273269.8632735828,6250923.7026739605,17.0,3,6
2464,616,273165.92027669033,6250798.375458459,17.0,3,6
2465,616,273166.401561343,6250797.5743424725,17.0,3,6
2466,616,273164.26709722413,6250797.366144575,17.0,3,6
2466,617,273194.29348481883,6250818.279807914,17.0,3,6
2467,617,273194.2045061014,6250818.948378416,17.0,3,6
2468,617,273192.1362634704,6250820.874747147,17.0,3,6
2468,618,273190.05199510267,6250725.369497131,17.0,3,6
2469,618,273189.7413555019,6250725.216577774,17.0,3,6
2470,618,273192.01759101043,6250724.3316598255,17.0,3,6
2471,618,273193.19833585765,6250725.296535607,17.0,3,6
2472,618,273193.612408092,6250725.731460093,17.0,3,6
2473,618,273194.3028815728,6250728.644846775,17.0,3,6
2473,619,273195.6530413514,6250726.967808096,17.0,3,6
2474,619,273197.4219204863,6250726.950740173,17.0,3,6
2475,619,273198.09114021814,6250726.986029256,17.0,3,6
2476,619,273198.7137520503,6250728.487006936,17.0,3,6
2476,620,272955.6634135419,6250878.635594249,17.0,3,6
2477,620,272955.6880672073,6250878.283010956,17.0,3,6
2478,620,272955.74989784835,6250878.006156957,17.0,3,6
2479,620,272955.8849206602,6250878.429010885,17.0,3,6
2480,620,272954.9776042681,6250879.252960984,17.0,3,6
2481,620,272951.03937342967,6250881.958995476,17.0,3,6
2481,621,272919.1765013265,6250817.021394624,17.0,3,6
2482,621,272921.1227057512,6250816.277402359,17.0,3,6
2483,621,272922.0482347609,6250815.759060325,17.0,3,6
2484,621,272920.60701189394,6250814.531707578,17.0,3,6
2485,621,272918.16944266245,6250814.20872406,17.0,3,6
2486,621,272917.7563613585,6250814.084328122,17.0,3,6
2486,622,272922.5172352934,6250807.346727398,17.0,3,6
2487,622,272922.14744739764,6250807.309670017,17.0,3,6
2488,622,272921.8400026932,6250808.83048339,17.0,3,6
2489,622,272922.2086800634,6250809.21574176,17.0,3,6
2490,622,272922.6271773147,6250807.438678906,17.0,3,6
2491,623,272920.3986089762,6250828.525404827,17.0,3,6
2492,623,272921.03839124064,6250831.225442481,17.0,3,6
2493,623,272922.1273041742,6250829.80972753,17.0,3,6
2494,623,272922.63139731146,6250830.464766705,17.0,3,6
2495,623,272924.2726001876,6250829.941965486,17.0,3,6
2495,624,272853.0988862849,6250869.401002638,17.0,3,6
