world_index,id_fixation,x,y,zoom,etape,id
1755,285,273074.20230352046,6250648.388311068,16.0,3,6
1756,285,273070.0590525957,6250647.094839343,16.0,3,6
1757,285,273069.1572375759,6250646.545283001,16.0,3,6
1758,285,273071.9061468935,6250645.378052395,16.0,3,6
1759,285,273070.1970994538,6250643.6846377365,16.0,3,6
1760,285,273064.5850162904,6250642.1019339245,16.0,3,6
1761,285,273059.2286615148,6250639.390440773,16.0,3,6
1762,285,273058.22481483204,6250636.538406352,16.0,3,6
1763,286,272862.65102897194,6250584.370532833,16.0,3,6
1764,286,272864.90109024954,6250583.152559755,16.0,3,6
1765,286,272862.95210096875,6250583.358143646,16.0,3,6
1765,287,272777.02011866105,6250571.382305344,16.0,3,6
1766,287,272775.0108876449,6250570.608713303,16.0,3,6
1767,287,272773.79583610327,6250569.599860713,16.0,3,6
1768,287,272772.852538686,6250569.131492326,16.0,3,6
1769,287,272771.6782519715,6250569.34291929,16.0,3,6
1770,287,272769.7692757776,6250570.868268732,16.0,3,6
1771,287,272768.37267894944,6250572.548152064,16.0,3,6
1771,288,272926.0994835114,6250567.984866237,16.0,3,6
1772,288,272925.72064056183,6250568.877933734,16.0,3,6
1773,288,272925.41758670425,6250568.943898947,16.0,3,6
1774,288,272924.3982268349,6250567.526646345,16.0,3,6
1775,288,272923.61156476365,6250566.400624775,16.0,3,6
1776,288,272923.2314233536,6250566.6234303545,16.0,3,6
1777,288,272920.6516214372,6250567.59876216,16.0,3,6
1777,289,272925.2070652456,6250561.317459265,16.0,3,6
1778,289,272921.70983261283,6250564.256832243,16.0,3,6
1779,289,272920.5367418488,6250566.397857005,16.0,3,6
1780,289,272920.08023045654,6250567.525262459,16.0,3,6
1781,289,272921.62748287816,6250568.256415342,16.0,3,6
1782,290,273055.65167606843,6250800.64386418,16.0,3,6
1783,290,273056.2997445614,6250803.42147631,16.0,3,6
1784,290,273060.4672561964,6250804.56302815,16.0,3,6
1785,290,273064.63135083,6250803.862782045,16.0,3,6
1786,290,273063.1137238108,6250803.059513347,16.0,3,6
