world_index,id_fixation,x,y,zoom,etape,id
3119,776,256192.0715721814,6255859.871571508,19.0,4,1
3120,776,256191.8967925578,6255860.09781758,19.0,4,1
3121,776,256191.00278538628,6255859.630429446,19.0,4,1
3122,776,256191.80620784964,6255859.660759605,19.0,4,1
3123,776,256192.20348552192,6255860.025009822,19.0,4,1
3124,776,256191.5177616732,6255860.167896008,19.0,4,1
3124,777,256215.46995082992,6255856.946940756,19.0,4,1
3125,777,256216.12806530707,6255856.709200745,19.0,4,1
3126,777,256216.3691176736,6255856.617537546,19.0,4,1
3127,777,256215.9840045264,6255856.99564584,19.0,4,1
3127,778,256216.9086280308,6255857.960444739,19.0,4,1
3128,778,256217.24744080845,6255857.945452645,19.0,4,1
3129,778,256218.03321445937,6255857.65018528,19.0,4,1
3130,778,256218.03381243465,6255857.339752834,19.0,4,1
3131,778,256217.8490209968,6255857.405698827,19.0,4,1
3131,779,256221.9260333487,6255857.382230434,19.0,4,1
3132,779,256220.46726417937,6255858.240489363,19.0,4,1
3133,779,256219.64161412168,6255858.594110571,19.0,4,1
3134,779,256219.4604788754,6255858.999665929,19.0,4,1
3135,779,256218.7915325037,6255858.814282923,19.0,4,1
3136,779,256218.87208831264,6255858.9707965385,19.0,4,1
3137,780,256204.3367621665,6255872.173968367,19.0,4,1
3138,780,256204.07681378204,6255872.153748262,19.0,4,1
3139,780,256203.93507656237,6255871.995062714,19.0,4,1
3140,780,256203.98516980343,6255871.922447163,19.0,4,1
3140,781,256198.16953586435,6255866.408201293,19.0,4,1
3141,781,256198.5429286966,6255866.293069701,19.0,4,1
3142,781,256198.3783659073,6255865.825816111,19.0,4,1
3143,781,256198.62647438177,6255865.925897948,19.0,4,1
3144,781,256198.7069618507,6255865.956362651,19.0,4,1
3145,781,256199.45296160484,6255865.948174661,19.0,4,1
3147,782,256252.8921988492,6255860.86925691,19.0,4,1
3148,782,256253.16832673547,6255860.662654325,19.0,4,1
3149,782,256253.0734707755,6255860.348839048,19.0,4,1
3150,782,256253.3959332013,6255861.032420864,19.0,4,1
3150,783,256267.89852447365,6255860.734539493,19.0,4,1
3151,783,256267.75017535617,6255860.672495289,19.0,4,1
3152,783,256267.3168995737,6255860.519095416,19.0,4,1
3153,783,256267.85441098508,6255860.475579903,19.0,4,1
3154,783,256267.34269793457,6255860.914271633,19.0,4,1
3155,783,256266.56944759397,6255860.973375079,19.0,4,1
3181,789,256194.7188769612,6255874.542507763,19.0,4,1
3182,789,256195.50073814543,6255876.140741847,19.0,4,1
3183,789,256195.941309226,6255877.066138447,19.0,4,1
3184,789,256195.48958163575,6255877.7257713545,19.0,4,1
3225,799,256246.52482168772,6255925.349733445,19.0,4,1
3226,799,256238.2208808091,6255954.388636088,18.320745800365017,4,1
3227,799,256237.7566904517,6255953.772179009,18.320745800365017,4,1
3233,801,256196.9677012074,6255885.86225625,18.0,4,1
3234,801,256197.93279909383,6255885.764538552,18.0,4,1
3201,794,256076.3162746745,6255909.453328065,19.0,4,4
3202,794,256076.2171303777,6255909.205170471,19.0,4,4
3203,794,256076.3764437986,6255909.22669758,19.0,4,4
3204,794,256076.270550924,6255909.567133433,19.0,4,4
3205,794,256075.7349252703,6255909.222680467,19.0,4,4
3206,794,256075.5692348705,6255909.33175756,19.0,4,4
3237,803,256337.4780569992,6256099.266354165,17.01215324915101,4,4
3238,803,256337.0725407608,6256099.751072794,17.01215324915101,4,4
3239,803,256337.91831334317,6256101.085381213,17.0,4,4
3239,804,256310.32008114096,6256106.067215545,17.0,4,4
3240,804,256309.86035776732,6256105.805814936,17.0,4,4
3241,804,256309.7704906295,6256106.036923828,17.0,4,4
3607,895,256480.148109428,6256263.009820908,16.0,4,4
3608,895,256481.3220544424,6256259.15231673,16.0,4,4
3609,895,256485.6712138739,6256257.450598758,16.0,4,4
3628,901,255943.94092651628,6256356.6192518985,16.0,4,2
3629,901,255940.14928503957,6256357.236311103,16.0,4,2
3630,901,255931.4927902741,6256356.0237198025,16.0,4,2
3631,901,255930.43515998876,6256357.730204491,16.0,4,2
3631,902,256091.6481944388,6256446.13404564,16.0,4,2
3632,902,256093.7553908862,6256450.3261426,16.0,4,2
3633,902,256096.1162655204,6256450.37503989,16.0,4,2
3634,902,256096.7574316704,6256448.604281405,16.0,4,2
3634,903,256090.39757191212,6256511.577379789,16.0,4,2
3635,903,256089.24891270843,6256512.607605723,16.0,4,2
3636,903,256092.03349552103,6256516.214165317,16.0,4,2
3637,903,256091.96214853105,6256516.95746564,16.0,4,2
3637,904,256000.4764454445,6256421.693549892,16.0,4,2
3638,904,256002.206268253,6256422.417629582,16.0,4,2
3639,904,256003.22016092,6256421.97309478,16.0,4,2
3640,904,256002.6657866065,6256421.107397465,16.0,4,2
3641,904,256001.9376919399,6256419.48025555,16.0,4,2
3642,904,256001.23761668507,6256421.367875485,16.0,4,2
3860,962,256035.800813426,6256355.240723754,15.0,4,2
3874,965,256342.94755537168,6256723.886315898,15.0,4,2
3922,977,256661.384753472,6256982.334759752,15.0,4,2
