world_index,id_fixation,x,y,zoom,etape,id
896,185,273613.19297484984,6250795.172779709,19.0,3,1
897,185,273608.897547766,6250791.321829765,19.0,3,1
898,185,273605.42602806905,6250788.846846503,19.0,3,1
899,186,273615.6990549602,6250808.949130038,19.0,3,1
900,186,273614.9776917864,6250808.40030408,19.0,3,1
901,186,273617.46130511235,6250807.872986011,19.0,3,1
906,189,273623.75234646164,6250810.2867899975,19.0,3,1
907,189,273621.922456766,6250810.070730861,19.0,3,1
908,189,273620.6315819624,6250808.402495232,19.0,3,1
929,192,273635.6066249387,6250790.390724636,19.0,3,1
930,192,273627.46937771194,6250787.578726794,19.0,3,1
931,192,273621.5293820055,6250785.4725682605,19.0,3,1
1015,214,273459.6351889423,6250826.41115414,18.0,3,6
1016,214,273455.23176752793,6250827.44399408,18.0,3,6
1017,214,273453.1410239425,6250829.07128976,18.0,3,6
1024,215,273288.7925062595,6250875.469321431,18.0,3,6
1025,215,273289.7955328619,6250875.602981713,18.0,3,6
1026,215,273290.4347427786,6250874.76557717,18.0,3,6
1026,216,273285.4013544364,6250887.851330152,18.0,3,6
1027,216,273285.50732419355,6250885.907816616,18.0,3,6
1028,216,273286.70460732776,6250885.680820939,18.0,3,6
1029,216,272990.6978094918,6250937.610958913,17.23740833702646,3,6
1029,217,273042.5757245156,6250924.930300776,17.23740833702646,3,6
1030,217,273042.26872647647,6250925.802577813,17.23740833702646,3,6
1031,217,272931.8718178856,6250948.906128136,17.015922564539103,3,6
1032,217,272934.13077468507,6250951.540259732,17.015922564539103,3,6
1056,220,273005.4412824895,6250758.711557261,17.0,3,6
1057,220,272934.7362786742,6250758.920831514,17.0,3,6
1058,220,272899.5000914956,6250756.349725866,17.0,3,6
1058,221,272928.7871766589,6250799.260327427,17.0,3,6
1059,221,272862.8541862032,6250794.979584906,17.0,3,6
1063,222,272856.81747227104,6250831.542226416,17.0,3,6
1064,222,272835.3826905844,6250826.710159256,17.0,3,6
1065,222,272812.77492064383,6250821.597932148,17.0,3,6
1068,223,273142.1217500884,6250720.214705001,17.0,3,6
1069,223,273146.08178139606,6250721.180195843,17.0,3,6
1070,223,273155.3979282893,6250723.240109533,17.0,3,6
1070,224,273133.2960454117,6250767.651535008,17.0,3,6
1071,224,273136.9810422736,6250768.348475164,17.0,3,6
1072,224,273139.3885248074,6250769.827387556,17.0,3,6
1073,224,273135.4587681325,6250767.131040264,17.0,3,6
1074,224,273133.3979745647,6250765.558023651,17.0,3,6
1074,225,273134.09425694786,6250749.688623261,17.0,3,6
1075,225,273130.770095438,6250747.240299017,17.0,3,6
1076,225,273129.82310765923,6250745.49014505,17.0,3,6
1076,226,273137.2757928177,6250690.617390277,17.0,3,6
1077,226,273135.7714921042,6250689.938671282,17.0,3,6
1078,226,273129.9931034808,6250689.927907727,17.0,3,6
1079,226,273134.74502487195,6250689.375891144,17.0,3,6
1083,227,273124.4312502386,6250452.973636465,17.0,3,6
1084,227,273124.5887740049,6250454.064984012,17.0,3,6
1085,227,273122.41747461056,6250454.775263288,17.0,3,6
1086,227,273119.984535416,6250454.985652338,17.0,3,6
1086,228,273108.94533137715,6250447.992993811,17.0,3,6
1087,228,273106.47364338627,6250446.586197234,17.0,3,6
1088,228,273107.1976034812,6250446.700713766,17.0,3,6
1088,229,273079.8909098417,6250483.4153136015,17.0,3,6
1089,229,273081.58068539336,6250483.6959732855,17.0,3,6
1090,229,273086.5476728551,6250484.943123285,17.0,3,6
1091,229,273089.9855521728,6250487.027408737,17.0,3,6
1092,229,273091.7662199627,6250487.504080438,17.0,3,6
1092,230,273091.4052821007,6250455.479007548,17.0,3,6
1093,230,273097.5472055072,6250457.040530222,17.0,3,6
1094,230,273103.3751406514,6250456.803193844,17.0,3,6
1094,231,273061.0521949984,6250429.587238678,17.0,3,6
1095,231,273072.2632400396,6250429.425977566,17.0,3,6
1096,231,273083.508113395,6250431.42073331,17.0,3,6
1097,231,273088.4848393108,6250432.128667668,17.0,3,6
1101,233,273084.5839904681,6250416.65340558,17.0,3,6
1104,234,273100.30332469783,6250449.140196518,17.0,3,6
1105,234,273114.8571197367,6250421.522760768,17.0,3,6
1106,234,273120.5020744539,6250407.18205421,17.0,3,6
1106,235,273094.40954393585,6250477.857283129,17.0,3,6
1107,235,273104.25283164106,6250461.414954107,17.0,3,6
1108,235,273105.7876803474,6250459.379565945,17.0,3,6
1108,236,273047.88884618506,6250454.481418249,17.0,3,6
1109,236,273052.4306561577,6250453.536608809,17.0,3,6
1110,236,273055.5051032024,6250451.537509202,17.0,3,6
1111,236,273055.9142549547,6250451.186079146,17.0,3,6
1112,236,273052.78547758714,6250449.537909858,17.0,3,6
1113,237,273048.58625617874,6250407.440379519,17.0,3,6
1114,237,273040.7880780048,6250405.588317756,17.0,3,6
1115,237,273036.7686592121,6250404.787201768,17.0,3,6
1115,238,273038.34099242423,6250444.359025595,17.0,3,6
1116,238,273034.97538268694,6250447.257497066,17.0,3,6
1117,238,273032.5266227757,6250448.821749069,17.0,3,6
1117,239,273080.4694765254,6250413.675053158,17.0,3,6
1118,239,273073.66017856786,6250418.230343201,17.0,3,6
1119,239,273069.0000036654,6250421.901022827,17.0,3,6
1120,239,273059.83130038425,6250427.3549159095,17.0,3,6
1121,239,273056.3998450292,6250428.065002978,17.0,3,6
1128,240,273438.11372500664,6250814.348139993,17.0,3,6
1129,240,273441.5085159362,6250815.387130535,17.0,3,6
1130,240,273449.4378044554,6250822.903705078,17.0,3,6
1131,240,273451.69159026456,6250826.588069795,17.0,3,6
1136,241,273327.4533133253,6250828.199373908,17.0,3,6
1137,241,273327.381282935,6250833.55824018,17.0,3,6
1138,241,273322.47508392885,6250841.770909171,17.0,3,6
1139,241,273318.215313255,6250845.267142331,17.0,3,6
1139,242,273308.925921483,6250812.419772316,17.0,3,6
1140,242,273298.53516180726,6250816.218461358,17.0,3,6
1141,242,273295.5716647993,6250818.331500878,17.0,3,6
1141,243,273354.1350374015,6250856.075058085,17.0,3,6
1142,243,273341.90394909075,6250857.698355873,17.0,3,6
1143,243,273332.35001306736,6250861.082186771,17.0,3,6
1144,243,273327.709178393,6250864.70681376,17.0,3,6
1145,243,273312.79184857104,6250870.757161528,17.0,3,6
1145,244,273382.2367305957,6250843.504533393,17.0,3,6
1146,244,273372.94399016234,6250846.821168958,17.0,3,6
1147,244,273345.5624641914,6250856.2736456655,17.0,3,6
1151,245,272857.2887963645,6250682.728396747,17.0,3,6
1152,245,272865.53494342713,6250686.214327647,17.0,3,6
1153,245,272881.3683029949,6250689.4045683285,17.0,3,6
1176,248,273464.90732171,6250791.394398657,17.0,3,6
1177,248,273454.8858715497,6250799.979794164,17.0,3,6
1178,248,273451.09983395535,6250810.691991165,17.0,3,6
1192,251,273472.2806288208,6250431.232119605,16.411956394357976,3,6
1193,251,273469.79478755145,6250425.862374243,16.411956394357976,3,6
1198,253,273123.3573942394,6250797.426126855,16.0,3,6
1199,253,273099.22994707886,6250800.148383561,16.0,3,6
1200,253,273049.1673223165,6250820.09386517,16.0,3,6
1245,254,273004.8694523417,6250800.426237033,16.0,3,6
1246,254,273023.6032310709,6250779.169293186,16.0,3,6
1247,254,273016.41837048525,6250783.648161992,16.0,3,6
1247,255,272885.7868155137,6250804.0135759935,16.0,3,6
1248,255,272875.45052284084,6250824.754484283,16.0,3,6
1249,255,272872.92535877746,6250826.38685421,16.0,3,6
1249,256,272997.5125115636,6250695.066875959,16.0,3,6
1250,256,273026.1052962046,6250711.367356708,16.0,3,6
1251,256,273060.3883450019,6250717.751374667,16.0,3,6
1267,258,273216.69700837665,6250636.820083328,15.0,3,6
1268,258,273215.42615720147,6250646.476221864,15.0,3,6
1269,258,273267.0239723703,6250695.424562457,15.0,3,6
1336,279,273269.11135020934,6250466.269716576,15.0,3,6
1337,279,273261.46246082825,6250435.348177114,15.0,3,6
1571,334,276685.10310625605,6252738.057318942,15.0,3,5
1587,336,276831.38903826,6252835.456416379,15.0,3,5
1589,337,276962.4378774473,6252822.551837084,15.0,3,5
1590,337,276996.90913468384,6252811.546256339,15.0,3,5
1591,338,276881.662150311,6252770.010621988,15.0,3,5
1602,340,276867.9050291576,6252748.52625961,15.0,3,5
1603,340,276896.8057539683,6252782.924427186,15.0,3,5
1604,340,277014.81094190263,6252780.928556645,15.0,3,5
