world_index,id_fixation,x,y,zoom,etape,id
2007,368,256184.426680692,6255849.502482029,19.0,4,1
2008,369,256208.4007215729,6255860.175103746,19.0,4,1
2009,369,256208.34821934585,6255860.490898748,19.0,4,1
2010,369,256208.3869168871,6255860.522785778,19.0,4,1
2011,369,256208.2910870817,6255860.284200059,19.0,4,1
2012,369,256208.24343699668,6255859.568058491,19.0,4,1
2013,369,256207.84398952848,6255859.06984046,19.0,4,1
2013,370,256207.9108260766,6255860.797083433,19.0,4,1
2014,370,256207.67778657848,6255861.411201881,19.0,4,1
2015,370,256207.84062378205,6255860.550290504,19.0,4,1
2016,370,256207.73778912376,6255860.575142782,19.0,4,1
2016,371,256191.1539022749,6255852.758399612,19.0,4,1
2017,371,256191.18597083344,6255852.362992749,19.0,4,1
2018,371,256191.26760299783,6255852.103898615,19.0,4,1
2019,371,256191.1773429048,6255852.560811505,19.0,4,1
2020,371,256190.8461329553,6255852.446102766,19.0,4,1
2021,371,256190.7346703684,6255852.175014957,19.0,4,1
2022,371,256190.05943671404,6255852.21184169,19.0,4,1
2023,371,256190.02670184025,6255852.327434577,19.0,4,1
2023,372,256192.00861392988,6255846.746685318,19.0,4,1
2024,372,256192.4279996015,6255846.411765786,19.0,4,1
2025,372,256191.745333969,6255847.140554531,19.0,4,1
2026,372,256191.76778366845,6255847.274752991,19.0,4,1
2027,372,256191.4121250737,6255847.461788972,19.0,4,1
2027,373,256213.65374622509,6255835.12715911,19.0,4,1
2028,373,256212.8143769066,6255834.273205603,19.0,4,1
2029,373,256212.23362334204,6255833.11458584,19.0,4,1
2030,373,256213.07825484272,6255832.761445148,19.0,4,1
2031,373,256213.3194609743,6255832.312643365,19.0,4,1
2032,373,256213.20389798563,6255832.500006096,19.0,4,1
2033,373,256212.52736587077,6255833.043796248,19.0,4,1
2033,374,256180.9709560842,6255837.808379765,19.0,4,1
2034,374,256180.981181461,6255837.301147258,19.0,4,1
2035,374,256180.83744529547,6255837.676372457,19.0,4,1
2036,374,256180.4729793795,6255837.483820154,19.0,4,1
2037,374,256179.57775063,6255836.794625914,19.0,4,1
2038,375,256174.55988401687,6255840.451178375,19.0,4,1
2039,375,256174.42199946629,6255840.34903993,19.0,4,1
2040,375,256174.5027175828,6255840.457348198,19.0,4,1
2060,379,256177.8618179324,6255828.080279178,19.0,4,1
2061,379,256178.3254025176,6255828.565196531,19.0,4,1
2062,379,256178.55628930483,6255826.791132096,19.0,4,1
2063,379,256178.29617007027,6255826.823461201,19.0,4,1
2064,380,256183.1658161996,6255855.046731755,18.35114916819676,4,1
2065,380,256184.04293253063,6255853.6664548805,18.35114916819676,4,1
2432,444,256244.85921746716,6255860.668600109,16.0,4,1
2433,444,256216.59438295627,6255866.412103427,16.0,4,1
2434,444,256214.0606763893,6255864.309827462,16.0,4,1
2131,392,256005.94991027852,6255908.284026739,17.0,4,4
2132,392,256004.5195876462,6255911.141442938,17.0,4,4
2133,392,256004.86395305124,6255911.431366967,17.0,4,4
2134,392,256007.20767433825,6255904.23646894,17.0,4,4
2320,424,256013.283576414,6255891.01334233,16.0,4,4
2446,446,256093.98249846997,6255934.829323408,16.0,4,4
2447,446,256095.97461030883,6255933.820470818,16.0,4,4
2448,446,256097.12272279235,6255932.011117301,16.0,4,4
2449,446,256095.6344136456,6255935.042749318,16.0,4,4
2450,446,256101.69316723707,6255936.927601482,16.0,4,4
2451,446,256098.3740287193,6255937.506373186,16.0,4,4
2497,455,256184.4540355293,6256020.693734513,16.0,4,4
2498,455,256183.10787364244,6256016.441822941,16.0,4,4
2499,455,256188.19100498303,6256022.808926743,16.0,4,4
2500,455,256187.55134231367,6256029.233231149,16.0,4,4
2501,455,256186.72620480615,6256032.263633044,16.0,4,4
2501,456,256164.304524764,6255977.906913829,16.0,4,4
2502,456,256166.4596959116,6255973.613639456,16.0,4,4
2506,456,256176.9051959504,6255987.77478686,16.0,4,4
2262,416,256318.10817885384,6256629.537038468,16.0,4,2
2263,416,256323.4001573224,6256628.939046131,16.0,4,2
2264,416,256339.577581599,6256672.669339639,16.0,4,2
2265,416,256329.26493457612,6256666.268715054,16.0,4,2
2266,416,256321.4055579064,6256659.788901459,16.0,4,2
2267,416,256325.8388120213,6256670.398217103,16.0,4,2
2268,416,256334.46865417552,6256670.815996785,16.0,4,2
2289,419,256237.36769694832,6256669.278096696,16.0,4,2
2289,420,256316.23783072212,6256681.766587726,16.0,4,2
2290,420,256317.05353730565,6256687.189266499,16.0,4,2
2291,420,256318.33030217132,6256684.668442028,16.0,4,2
2292,420,256317.61915583187,6256676.640060467,16.0,4,2
2293,420,256313.98168946008,6256679.314496238,16.0,4,2
2294,420,256314.51979884668,6256686.449502773,16.0,4,2
2295,420,256330.2110794946,6256683.436015033,16.0,4,2
