world_index,id_fixation,x,y,zoom,etape,id
2513,374,256218.60074422837,6255812.11893689,19.0,4,1
2514,374,256217.19461396625,6255811.637594575,19.0,4,1
2515,374,256216.47940139504,6255810.42366744,19.0,4,1
2516,374,256216.308380473,6255809.72112447,19.0,4,1
2516,375,256232.22938612764,6255823.3271896,19.0,4,1
2517,375,256231.6610021083,6255822.310341227,19.0,4,1
2518,375,256231.21354576983,6255820.759486005,19.0,4,1
2519,375,256229.0256397485,6255820.757064205,19.0,4,1
2520,375,256229.68096936945,6255820.255309578,19.0,4,1
2521,375,256229.25792750632,6255819.745905139,19.0,4,1
2521,376,256214.47392908047,6255827.197552383,19.0,4,1
2522,376,256215.48712126212,6255827.036214389,19.0,4,1
2523,376,256215.1986067457,6255826.822730817,19.0,4,1
2524,376,256214.92251302936,6255826.433820527,19.0,4,1
2524,377,256216.54287219676,6255835.205848382,19.0,4,1
2525,377,256215.4533442029,6255835.240003447,19.0,4,1
2526,377,256216.5306393316,6255835.123603294,19.0,4,1
2527,377,256217.39479899552,6255834.164474481,19.0,4,1
2528,377,256217.40504999983,6255835.016409823,19.0,4,1
2529,377,256218.1422851453,6255834.929974635,19.0,4,1
2530,377,256217.95600731185,6255835.143208339,19.0,4,1
2531,378,256210.9888951429,6255832.458662515,19.0,4,1
2532,378,256211.25384943443,6255832.276470134,19.0,4,1
2533,378,256212.54277654723,6255832.187171073,19.0,4,1
2534,379,256230.8999504628,6255843.7486317465,19.0,4,1
2535,379,256231.28923235173,6255843.989274073,19.0,4,1
2536,379,256229.2546813549,6255843.993829363,19.0,4,1
2537,379,256230.74710798843,6255843.368966581,19.0,4,1
2538,379,256230.845842245,6255842.851047401,19.0,4,1
2539,379,256230.2718714283,6255842.806820725,19.0,4,1
2539,380,256229.96926178088,6255829.872238022,19.0,4,1
2540,380,256230.36313953676,6255829.020590991,19.0,4,1
2541,380,256230.28002097676,6255829.012998841,19.0,4,1
2542,380,256230.095451644,6255828.506612041,19.0,4,1
2543,380,256231.4309524864,6255827.6063560285,19.0,4,1
2544,380,256229.62593856128,6255827.58669332,19.0,4,1
2545,380,256229.80923983036,6255826.347909148,18.38391390532184,4,1
2546,381,256224.51278145728,6255833.908884325,18.38391390532184,4,1
2547,381,256223.77670834147,6255833.102454937,18.38391390532184,4,1
2548,381,256222.8041105861,6255833.035047015,17.993663156121674,4,1
2549,381,256223.88571899055,6255831.052977735,17.993663156121674,4,1
2550,381,256221.85769036203,6255832.359247685,17.993663156121674,4,1
2551,381,256217.057517437,6255827.750068712,17.165533316408943,4,1
