world_index,id_fixation,x,y,zoom,etape,id
2434,402,256220.94540519075,6255837.43025225,19.0,4,1
2435,402,256219.8420554261,6255837.389350743,19.0,4,1
2436,402,256218.6683666868,6255837.02615766,19.0,4,1
2436,403,256224.09160926568,6255826.585240674,19.0,4,1
2437,403,256222.78270977945,6255826.108261444,19.0,4,1
2438,403,256221.40967317624,6255825.728807705,19.0,4,1
2439,403,256220.103045996,6255825.482649057,19.0,4,1
2440,403,256219.0610655772,6255825.508366264,19.0,4,1
2440,404,256232.35540514076,6255831.712786627,19.0,4,1
2441,404,256231.4075631116,6255831.867743371,19.0,4,1
2442,404,256230.10378912752,6255831.961559281,19.0,4,1
2443,404,256228.5801652709,6255831.796377161,19.0,4,1
2444,404,256227.45398993665,6255831.451424458,19.0,4,1
2445,404,256226.2371786392,6255831.208206567,19.0,4,1
2446,404,256224.7091297657,6255831.191465396,19.0,4,1
2446,405,256211.2990905335,6255834.957210273,19.0,4,1
2447,405,256209.66033081335,6255834.712262524,19.0,4,1
2448,405,256208.2854319444,6255834.303343555,19.0,4,1
2449,405,256206.99559932615,6255834.048958477,19.0,4,1
2450,405,256205.51301365683,6255833.933769222,19.0,4,1
2451,405,256203.93242838624,6255833.851197382,19.0,4,1
2452,405,256202.1941143292,6255833.701487871,19.0,4,1
2453,405,256200.30982597067,6255833.513240991,19.0,4,1
2479,410,256235.2852446845,6255800.195369098,19.0,4,1
2480,410,256235.2257888595,6255799.666080914,19.0,4,1
2481,410,256234.83599442037,6255799.201393278,19.0,4,1
2482,410,256234.56201924497,6255798.900081024,19.0,4,1
2483,410,256234.23974475425,6255798.818172296,19.0,4,1
2484,410,256234.1806989694,6255798.647656449,19.0,4,1
2485,410,256234.576387736,6255798.159164059,19.0,4,1
2485,411,256233.1600918946,6255798.07327666,19.0,4,1
2486,411,256233.36878525748,6255797.572550337,19.0,4,1
2487,411,256233.4677416192,6255797.218823416,19.0,4,1
2488,411,256233.95480100423,6255797.033055997,19.0,4,1
2489,411,256234.4828302366,6255796.877801334,19.0,4,1
2489,412,256240.64202658535,6255801.882046924,19.0,4,1
2490,412,256240.4039982652,6255801.642625108,19.0,4,1
2491,412,256240.16600411493,6255801.410526353,19.0,4,1
2492,412,256240.25007943533,6255801.132153925,19.0,4,1
2493,412,256240.4646500407,6255800.896547404,19.0,4,1
2494,412,256240.87354551788,6255800.492577747,19.0,4,1
2513,415,256230.5587457841,6255841.460857451,19.0,4,1
2514,415,256230.39469554505,6255841.356354869,19.0,4,1
2515,415,256230.3579627796,6255841.318278795,19.0,4,1
2516,415,256230.0493733796,6255841.786358872,19.0,4,1
2516,416,256210.08151041076,6255840.023999804,19.0,4,1
2517,416,256210.0789647447,6255840.978611767,19.0,4,1
2518,416,256207.70746642584,6255841.204954446,18.842614741506267,4,1
2519,416,256207.7801013925,6255840.978289334,18.842614741506267,4,1
2519,417,256205.38286167756,6255833.358727465,18.842614741506267,4,1
2520,417,256205.57027970804,6255833.26644514,18.842614741506267,4,1
2521,417,256190.10947781708,6255824.103059725,18.12673533314152,4,1
2522,417,256190.68842944212,6255823.784705184,18.12673533314152,4,1
2523,417,256191.23423820705,6255823.46304105,18.12673533314152,4,1
2523,418,256201.9934934843,6255841.321456298,18.12673533314152,4,1
2524,418,256200.14215725876,6255841.28140075,18.002957669131774,4,1
2525,418,256201.2964434164,6255842.759355908,18.002957669131774,4,1
2526,418,256201.7191815404,6255844.215367693,18.002957669131774,4,1
2527,418,256200.81642027613,6255845.192371326,18.0,4,1
2528,418,256200.03211593584,6255845.392765647,18.0,4,1
2529,418,256199.8298977907,6255844.49604623,18.0,4,1
2643,440,256231.8233426308,6255821.569224028,18.0,4,1
2644,440,256212.07597876477,6255823.625831769,18.0,4,1
2645,440,256191.0156320958,6255826.730271543,18.0,4,1
2646,440,256172.58015759225,6255829.292381935,18.0,4,1
2830,474,256236.89569333184,6255798.631704906,18.0,4,1
3045,508,256201.90045243912,6255873.468693396,17.0,4,1
3046,508,256218.70198519455,6255874.40420005,17.0,4,1
3047,508,256243.15479923217,6255871.6662593065,17.0,4,1
3048,508,256272.22623743472,6255865.96388188,17.0,4,1
3013,504,256093.18267441588,6255925.315582342,17.0,4,4
3014,504,256090.1833330628,6255933.8413170045,17.0,4,4
3015,504,256084.85885891056,6255941.782436891,17.0,4,4
3016,504,256073.9331334895,6255934.7649068665,17.0,4,4
3017,504,256070.8538684728,6255936.13941278,17.0,4,4
