world_index,id_fixation,x,y,zoom,etape,id
240,46,260290.0191011278,6255368.491887625,19.0,1,1
241,46,260290.7641782916,6255368.278519378,19.0,1,1
242,46,260290.48552182424,6255368.055982888,19.0,1,1
253,49,260274.13604127412,6255332.455776139,19.0,1,1
254,49,260273.21042683936,6255332.570273451,19.0,1,1
255,49,260270.09051659048,6255332.090757096,19.0,1,1
266,52,260266.8874194416,6255318.226030296,19.0,1,1
267,52,260264.59357783312,6255318.541594651,19.0,1,1
272,54,260272.4756519349,6255317.774941258,19.0,1,1
273,54,260275.8421159226,6255316.430457973,19.0,1,1
274,54,260275.67736519824,6255315.500563744,19.0,1,1
275,54,260274.8238665788,6255315.15495754,19.0,1,1
284,55,260272.86375495835,6255325.357250366,19.0,1,1
285,55,260274.1658546117,6255323.345657348,19.0,1,1
286,55,260273.9191300228,6255323.451178623,19.0,1,1
287,55,260273.75371298316,6255323.081335201,19.0,1,1
288,55,260274.53020947517,6255323.975363729,19.0,1,1
289,55,260274.3225924677,6255323.565310743,19.0,1,1
290,55,260275.1247677255,6255323.300969375,19.0,1,1
310,60,260306.5596774834,6255317.788453363,19.0,1,1
311,60,260307.2621104692,6255316.728569992,19.0,1,1
312,60,260307.45476101036,6255315.824489074,19.0,1,1
313,60,260309.26355072204,6255315.423700432,19.0,1,1
314,60,260309.01540807757,6255313.679024345,19.0,1,1
315,60,260309.80883581168,6255313.067193153,19.0,1,1
318,61,260272.41043846245,6255313.010934359,19.0,1,1
319,61,260272.8519663034,6255314.812061446,19.0,1,1
320,61,260275.4244558367,6255315.647005747,19.0,1,1
321,61,260277.1148293636,6255316.438742066,19.0,1,1
323,62,260273.150236359,6255319.360374399,19.0,1,1
324,62,260274.3152629996,6255319.352417057,19.0,1,1
325,62,260273.76748349893,6255318.852872803,19.0,1,1
333,63,260274.08687062343,6255307.069240831,19.0,1,1
334,63,260272.54194176284,6255309.902458252,19.0,1,1
335,63,260270.7075074553,6255313.067885095,19.0,1,1
335,64,260284.8494171408,6255324.173605339,19.0,1,1
336,64,260283.2147578224,6255326.25391212,19.0,1,1
337,64,260281.06942763893,6255327.315064053,19.0,1,1
338,64,260280.25108996432,6255327.082455951,19.0,1,1
339,65,260285.6229066715,6255339.958896238,19.0,1,1
340,65,260285.6846006325,6255339.013433297,19.0,1,1
341,65,260284.3664923274,6255338.274073204,19.0,1,1
343,66,260285.55210640168,6255339.698629646,19.0,1,1
344,66,260285.0690961633,6255339.448819078,19.0,1,1
345,66,260284.75326272027,6255339.812857868,19.0,1,1
346,66,260285.5428634128,6255339.158895048,19.0,1,1
346,67,260290.5129603458,6255344.4940815,19.0,1,1
347,67,260288.83311118337,6255343.769367529,19.0,1,1
348,67,260287.60493835615,6255342.2409427855,19.0,1,1
349,67,260287.13513482836,6255340.765163356,19.0,1,1
350,67,260287.52540764768,6255340.486079764,19.0,1,1
350,68,260280.0332902926,6255332.89998419,19.0,1,1
351,68,260279.22592119256,6255331.455207642,19.0,1,1
352,68,260278.7634129628,6255330.575806016,19.0,1,1
353,68,260277.4691553278,6255332.172214139,19.0,1,1
353,69,260291.34728958717,6255324.216928646,19.0,1,1
354,69,260291.6878450356,6255322.257154455,19.0,1,1
355,69,260291.73298362456,6255321.233674963,19.0,1,1
356,69,260293.26938706657,6255321.02046048,19.0,1,1
357,69,260292.5736514036,6255319.986236654,19.0,1,1
358,69,260293.04032837512,6255319.51039144,19.0,1,1
359,69,260292.91094361563,6255319.479907516,19.0,1,1
359,70,260284.5881019557,6255329.124552114,19.0,1,1
360,70,260284.6156259023,6255329.017300982,19.0,1,1
361,70,260285.2375885042,6255328.597772223,19.0,1,1
362,70,260284.38458535,6255327.383566389,19.0,1,1
363,70,260284.44287939457,6255326.77242714,19.0,1,1
364,70,260285.76753125736,6255326.862514247,19.0,1,1
365,70,260285.6386248781,6255326.682109385,19.0,1,1
366,70,260283.1312975622,6255327.881592213,19.0,1,1
366,71,260278.29876910715,6255326.981989702,19.0,1,1
367,71,260279.8967981701,6255325.552397454,19.0,1,1
368,71,260280.55697993317,6255324.217812795,19.0,1,1
369,71,260280.3757592618,6255323.835745051,19.0,1,1
370,71,260280.71783527583,6255324.345457019,19.0,1,1
371,71,260281.1798480404,6255324.55315518,19.0,1,1
372,71,260279.9997865935,6255323.813641322,19.0,1,1
372,72,260271.46861035583,6255322.886264996,19.0,1,1
373,72,260271.63421533056,6255322.83598382,19.0,1,1
374,72,260271.36842387365,6255322.276586514,19.0,1,1
375,72,260271.0375214543,6255322.15288252,19.0,1,1
376,72,260270.5851958888,6255321.187583884,19.0,1,1
377,72,260271.18040336945,6255321.480871525,19.0,1,1
378,72,260270.1702010641,6255321.485426815,19.0,1,1
379,73,260274.42098502413,6255325.519049656,19.0,1,1
380,73,260274.5731270132,6255324.965687629,19.0,1,1
381,73,260273.02146665976,6255324.041963222,19.0,1,1
