world_index,id_fixation,x,y,zoom,etape,id
749,158,256239.50076518976,6255851.399385529,19.0,4,1
751,159,256260.81438000535,6255845.236251086,19.0,4,1
752,159,256257.39203095916,6255844.253846088,19.0,4,1
753,159,256255.9180219634,6255843.92938258,19.0,4,1
754,159,256254.11333265345,6255843.858093252,19.0,4,1
755,160,256222.93418545325,6255861.989723716,19.0,4,1
756,160,256219.0793636199,6255861.342737986,19.0,4,1
757,160,256214.7928036548,6255860.991577019,19.0,4,1
757,161,256222.0674459533,6255860.862702674,19.0,4,1
758,161,256219.0335245456,6255860.364696071,19.0,4,1
759,161,256218.01477973655,6255860.996420619,19.0,4,1
760,161,256213.15195956372,6255860.813190323,19.0,4,1
761,161,256211.52748290967,6255860.567358426,19.0,4,1
763,162,256205.86643411568,6255858.187920932,19.0,4,1
764,162,256203.7072650764,6255857.43920039,19.0,4,1
765,162,256202.6999159672,6255857.136840611,19.0,4,1
766,162,256200.64460668663,6255857.04087199,19.0,4,1
767,162,256199.4589242724,6255856.876747004,19.0,4,1
767,163,256208.69050037995,6255855.277609551,19.0,4,1
768,163,256206.6349177393,6255855.339672975,19.0,4,1
769,163,256205.5676685949,6255855.418669777,19.0,4,1
770,163,256205.63183988188,6255856.12156833,19.0,4,1
771,164,256206.3675380512,6255857.273840463,18.886739640622867,4,1
772,164,256205.0637871016,6255857.330702155,18.886739640622867,4,1
781,167,256187.61475037344,6255869.51899795,17.0,4,1
789,169,256047.59818771257,6255913.891867507,15.013676139238465,4,4
792,170,256013.31216484067,6255924.176395325,15.0,4,4
793,170,256013.17111102125,6255923.346986566,15.0,4,4
805,173,255856.7865266966,6256222.67647887,14.028634132644784,4,2
